HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME
GDYHistogram,int,0,25,5,0.000389841
EqualDistinctCountHistogram,string,3,25,5,0.000788575
GDYHistogram,int,2,25,5,0.000472208
EqualDistinctCountHistogram,string,1,25,5,0.000265448
GDYHistogram,int,0,5,5,0.000317416
GDYHistogram,int,3,100000,25,0.00348718
EqualDistinctCountHistogram,string,1,5,5,0.0048021
EqualDistinctCountHistogram,string,2,5,5,0.00835527
GDYHistogram,int,3,1.5e+06,25,0.0254906
GDYHistogram,int,5,2e+06,50,0.0328851
GDYHistogram,int,0,100000,50,0.0840486
EqualDistinctCountHistogram,string,6,1.5e+06,5,0.0890587
EqualDistinctCountHistogram,string,4,100000,50,0.094385
EqualDistinctCountHistogram,string,3,2e+06,25,0.114792
EqualDistinctCountHistogram,string,2,2e+06,5,0.129247
EqualDistinctCountHistogram,string,6,2e+06,40,0.139014
GDYHistogram,float,5,100000,50,0.141857
GDYHistogram,int,7,1.5e+07,1,0.142495
GDYHistogram,float,7,2e+06,100,0.195577
GDYHistogram,int,2,8e+06,100,0.207314
EqualDistinctCountHistogram,string,4,2e+06,100,0.225931
GDYHistogram,int,1,8e+06,100,0.233878
EqualDistinctCountHistogram,string,2,100000,50,0.27598
GDYHistogram,int,0,2e+06,100,0.284235
EqualDistinctCountHistogram,string,1,100000,50,0.326416
EqualDistinctCountHistogram,string,6,100000,50,0.327228
GDYHistogram,int,0,8e+06,100,0.368731
GDYHistogram,int,0,1.5e+06,100,0.384262
EqualDistinctCountHistogram,string,2,1.5e+07,3,0.533399
GDYHistogram,float,5,1.5e+06,100,0.630824
GDYHistogram,float,3,8e+06,100,0.764083
EqualDistinctCountHistogram,string,4,1.5e+07,100,0.970592
EqualDistinctCountHistogram,string,5,1.5e+07,5,1.00299
GDYHistogram,int,1,1.5e+07,100,1.2618
EqualDistinctCountHistogram,string,6,1.5e+07,100,1.48287
GDYHistogram,float,7,5.99861e+07,9,1.59716
EqualDistinctCountHistogram,string,4,1.5e+06,100,1.71223
GDYHistogram,float,6,5.99861e+07,11,1.76345
EqualDistinctCountHistogram,string,9,3.35544e+07,2,2.00806
EqualDistinctCountHistogram,string,8,2e+06,100,2.15718
EqualDistinctCountHistogram,string,8,4.63895e+07,3,2.23265
EqualDistinctCountHistogram,string,1,1.5e+06,100,2.40355
EqualDistinctCountHistogram,string,2,1.5e+06,100,2.52112
EqualDistinctCountHistogram,string,1,2e+06,100,3.07119
GDYHistogram,int,0,1.5e+07,100,3.27855
EqualDistinctCountHistogram,string,14,5.99861e+07,7,3.6895
EqualDistinctCountHistogram,string,12,5.99861e+07,100,3.72155
EqualDistinctCountHistogram,string,10,5.99861e+07,100,3.74887
EqualDistinctCountHistogram,string,7,1.5e+06,100,3.76695
EqualDistinctCountHistogram,string,11,5.99861e+07,100,3.93833
EqualDistinctCountHistogram,string,13,5.99861e+07,4,4.48104
GDYHistogram,int,3,5.99861e+07,7,0.728459
GDYHistogram,float,4,5.9986e+07,50,1.80606
GDYHistogram,int,2,5.9986e+07,100,2.06091
GDYHistogram,int,0,5.9986e+07,100,4.49982
GDYHistogram,int,1,5.99861e+07,100,6.35845
GDYHistogram,float,3,1.5e+07,100,11.4704
EqualDistinctCountHistogram,string,4,8e+06,100,20.3801
EqualDistinctCountHistogram,string,8,1.5e+07,100,31.4206
EqualDistinctCountHistogram,string,15,4.09454e+07,100,92.078
GDYHistogram,float,5,5.99861e+07,100,7.26751
