benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,EqualDistinctCountHistogram,37,2,JoinHashLeft,133110000,4590000,133110000.000000,7.275277
TPC-DS,EqualDistinctCountHistogram,37,3,TableScan,65535,61,65535.000000,0.000849
TPC-DS,EqualDistinctCountHistogram,39a,0,JoinHashRight,10,2040000,10.000000,242740.187500
TPC-DS,EqualDistinctCountHistogram,39a,1,JoinHashRight,10,2040000,10.000000,221167.625000
TPC-DS,EqualDistinctCountHistogram,39a,2,JoinHashRight,102000,2040000,102000.000000,242740.203125
TPC-DS,EqualDistinctCountHistogram,39a,3,JoinHashRight,102000,2040000,102000.000000,221167.593750
TPC-DS,EqualDistinctCountHistogram,39a,4,JoinHashLeft,133110000,2040000,133110000.000000,242740.125000
TPC-DS,EqualDistinctCountHistogram,39a,5,JoinHashLeft,133110000,2040000,133110000.000000,221167.625000
TPC-DS,EqualDistinctCountHistogram,39a,6,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,39b,0,JoinHashRight,10,2040000,10.000000,221167.625000
TPC-DS,EqualDistinctCountHistogram,39b,1,JoinHashRight,10,2040000,10.000000,242740.187500
TPC-DS,EqualDistinctCountHistogram,39b,2,JoinHashRight,102000,2040000,102000.000000,221167.593750
TPC-DS,EqualDistinctCountHistogram,39b,3,JoinHashRight,102000,2040000,102000.000000,242740.203125
TPC-DS,EqualDistinctCountHistogram,39b,4,JoinHashLeft,133110000,2040000,133110000.000000,221167.625000
TPC-DS,EqualDistinctCountHistogram,39b,5,JoinHashLeft,133110000,2040000,133110000.000000,242740.125000
TPC-DS,EqualDistinctCountHistogram,39b,6,TableScan,65535,365,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,41,0,TableScan,102000,1328,102000.000000,1311.684204
TPC-DS,EqualDistinctCountHistogram,42,0,TableScan,102000,1847,102000.000000,1819.999878
TPC-DS,EqualDistinctCountHistogram,42,1,TableScan,65535,366,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,42,2,JoinHashLeft,28800991,881977,28800992.000000,10334.982422
TPC-DS,EqualDistinctCountHistogram,43,0,TableScan,102,30,102.000000,102.000000
TPC-DS,EqualDistinctCountHistogram,43,1,JoinHashLeft,28800991,5519143,28800992.000000,125826.726562
TPC-DS,EqualDistinctCountHistogram,43,2,TableScan,65535,366,65535.000000,333.860016
TPC-DS,EqualDistinctCountHistogram,45,0,JoinHashRight,250000,17238,250000.000000,8199.555664
TPC-DS,EqualDistinctCountHistogram,45,1,JoinHashLeft,102000,50202,102000.000000,8201.544922
TPC-DS,EqualDistinctCountHistogram,45,2,TableScan,102000,10,102000.000000,10.000000
TPC-DS,EqualDistinctCountHistogram,45,3,JoinHashLeft,7197566,211088,7197566.000000,8201.544922
TPC-DS,EqualDistinctCountHistogram,45,4,JoinHashLeft,500000,17238,500000.000000,8199.553711
TPC-DS,EqualDistinctCountHistogram,45,5,TableScan,65535,365,65535.000000,333.860016
