benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-H,GDYHistogram,TPC-H 16,7,TableScan,2000000,40308,2000000.000000,40033.000000
TPC-H,GDYHistogram,TPC-H 16,8,TableScan,2000000,39989,2000000.000000,39601.000000
TPC-H,GDYHistogram,TPC-H 16,9,TableScan,2000000,40067,2000000.000000,39930.000000
TPC-H,GDYHistogram,TPC-H 17,0,JoinHashLeft,59986052,59460,59986052.000000,59947.296875
TPC-H,GDYHistogram,TPC-H 17,1,TableScan,2000000,50186,2000000.000000,50186.000000
TPC-H,GDYHistogram,TPC-H 18,0,JoinHashLeft,59986052,693,59986052.000000,59986044.000000
TPC-H,GDYHistogram,TPC-H 18,1,JoinHashRight,1500000,99,1500000.000000,15000000.000000
TPC-H,GDYHistogram,TPC-H 18,2,JoinHashLeft,15000000,99,15000000.000000,15000000.000000
TPC-H,GDYHistogram,TPC-H 18,3,Aggregate,59986052,15000000,59986052.000000,59986052.000000
TPC-H,GDYHistogram,TPC-H 19,0,TableScan,2000000,80404,2000000.000000,80404.000000
TPC-H,GDYHistogram,TPC-H 19,1,JoinHashLeft,59986052,142806,59986052.000000,19214.535156
TPC-H,GDYHistogram,TPC-H 19,2,TableScan,2000000,79826,2000000.000000,79826.000000
TPC-H,GDYHistogram,TPC-H 19,3,TableScan,2000000,79150,2000000.000000,79150.000000
TPC-H,GDYHistogram,TPC-H 20,0,JoinHashLeft,100000,44593,100000.000000,9.600733
TPC-H,GDYHistogram,TPC-H 20,1,TableScan,25,1,25.000000,1.000000
TPC-H,GDYHistogram,TPC-H 20,2,JoinHashLeft,8000000,86520,8000000.000000,64.490631
TPC-H,GDYHistogram,TPC-H 20,3,TableScan,2000000,21630,2000000.000000,16.122654
TPC-H,GDYHistogram,TPC-H 20,4,JoinHashLeft,59986052,649465,59986052.000000,483.567200
TPC-H,GDYHistogram,TPC-H 21,0,JoinHashLeft,59986052,7179298,59986052.000000,9311008.000000
TPC-H,GDYHistogram,TPC-H 21,1,TableScan,15000000,7309184,15000000.000000,7309184.000000
TPC-H,GDYHistogram,TPC-H 21,2,JoinHashLeft,100000,4009,100000.000000,3881.383789
TPC-H,GDYHistogram,TPC-H 21,3,JoinHashLeft,59986052,2405258,59986052.000000,2328288.750000
TPC-H,GDYHistogram,TPC-H 21,4,TableScan,25,1,25.000000,1.000000
TPC-H,GDYHistogram,TPC-H 22,0,JoinHashRight,15000000,63501,15000000.000000,1500000.000000
TPC-H,GDYHistogram,TPC-H 22,1,TableScan,1500000,681104,1500000.000000,1500000.000000
