HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME
EquiHeightHistogram,string,2,5,5,0.000208124
EquiHeightHistogram,string,1,5,5,0.000226645
EquiWidthHistogram,int,3,100000,25,0.000992755
EquiWidthHistogram,int,2,25,5,0.00301723
EquiWidthHistogram,int,0,25,5,0.00311667
EquiHeightHistogram,string,1,25,5,0.00329685
EquiHeightHistogram,string,3,25,5,0.00339453
EquiWidthHistogram,int,0,5,5,0.000250237
EquiWidthHistogram,int,3,1.5e+06,25,0.0142083
EquiWidthHistogram,int,5,2e+06,50,0.0168694
EquiWidthHistogram,int,0,100000,50,0.0350297
EquiWidthHistogram,int,2,8e+06,100,0.0644233
EquiWidthHistogram,float,7,2e+06,100,0.06797
EquiWidthHistogram,float,5,100000,50,0.101427
EquiWidthHistogram,int,7,1.5e+07,1,0.101864
EquiHeightHistogram,string,3,2e+06,25,0.113036
EquiHeightHistogram,string,2,2e+06,5,0.136829
EquiHeightHistogram,string,4,100000,50,0.135777
EquiHeightHistogram,string,6,1.5e+06,5,0.178001
EquiHeightHistogram,string,4,2e+06,100,0.217722
EquiWidthHistogram,int,0,1.5e+06,100,0.250442
EquiWidthHistogram,int,0,2e+06,100,0.273903
EquiWidthHistogram,int,0,8e+06,100,0.267732
EquiWidthHistogram,int,1,8e+06,100,0.275025
EquiWidthHistogram,float,5,1.5e+06,100,0.277199
EquiHeightHistogram,string,6,2e+06,40,0.284099
EquiHeightHistogram,string,2,100000,50,0.317755
EquiHeightHistogram,string,1,100000,50,0.324142
EquiHeightHistogram,string,6,100000,50,0.338109
EquiWidthHistogram,float,3,8e+06,100,0.392784
EquiHeightHistogram,string,2,1.5e+07,3,0.510898
EquiWidthHistogram,int,1,1.5e+07,100,0.549911
EquiWidthHistogram,float,7,5.99861e+07,9,0.837379
EquiWidthHistogram,float,6,5.99861e+07,11,0.951335
EquiHeightHistogram,string,4,1.5e+07,100,0.978944
EquiHeightHistogram,string,6,1.5e+07,100,1.39234
EquiHeightHistogram,string,4,1.5e+06,100,1.75593
EquiWidthHistogram,int,0,1.5e+07,100,1.96149
EquiHeightHistogram,string,5,1.5e+07,5,2.12653
EquiHeightHistogram,string,8,2e+06,100,2.20072
EquiHeightHistogram,string,9,3.35544e+07,2,2.31393
EquiHeightHistogram,string,8,4.63895e+07,3,2.3256
EquiHeightHistogram,string,1,1.5e+06,100,2.38457
EquiHeightHistogram,string,2,1.5e+06,100,3.13341
EquiHeightHistogram,string,1,2e+06,100,3.75767
EquiHeightHistogram,string,10,5.99861e+07,100,3.73509
EquiHeightHistogram,string,11,5.99861e+07,100,3.7811
EquiHeightHistogram,string,12,5.99861e+07,100,3.79021
EquiWidthHistogram,float,3,1.5e+07,100,3.91066
EquiHeightHistogram,string,7,1.5e+06,100,4.35134
EquiHeightHistogram,string,13,5.99861e+07,4,4.79435
EquiWidthHistogram,int,3,5.99861e+07,7,0.52826
EquiWidthHistogram,int,2,5.99864e+07,100,1.62731
EquiWidthHistogram,int,1,5.99862e+07,100,2.08273
EquiHeightHistogram,string,14,5.99861e+07,7,6.22571
EquiWidthHistogram,int,0,5.99804e+07,100,2.52142
EquiWidthHistogram,float,4,5.9986e+07,50,0.902788
EquiHeightHistogram,string,4,8e+06,100,20.1042
EquiHeightHistogram,string,8,1.5e+07,100,31.4846
EquiHeightHistogram,string,15,4.09454e+07,100,87.2656
EquiWidthHistogram,float,5,5.99781e+07,100,4.49018
