benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,MaxDiffFrequencyHistogram,11a,4,JoinHashLeft,29997,250,29997.000000,3.209966
JoinOrder,MaxDiffFrequencyHistogram,11a,5,JoinHashLeft,4523930,10544,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,11a,6,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11b,0,JoinHashLeft,234997,3,234997.000000,0.134846
JoinOrder,MaxDiffFrequencyHistogram,11b,1,JoinHashLeft,2528312,22,2528312.000000,0.243757
JoinOrder,MaxDiffFrequencyHistogram,11b,2,TableScan,18,1,18.000000,1.800000
JoinOrder,MaxDiffFrequencyHistogram,11b,3,JoinHashLeft,2609129,118,2609129.000000,1.583111
JoinOrder,MaxDiffFrequencyHistogram,11b,4,JoinHashLeft,29997,250,29997.000000,3.209966
JoinOrder,MaxDiffFrequencyHistogram,11b,5,JoinHashLeft,4523930,10544,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,11b,6,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11c,0,JoinHashRight,18,14916,18.000000,3.189337
JoinOrder,MaxDiffFrequencyHistogram,11c,1,TableScan,4,3,4.000000,3.000000
JoinOrder,MaxDiffFrequencyHistogram,11c,2,JoinHashLeft,234997,249,234997.000000,0.733972
JoinOrder,MaxDiffFrequencyHistogram,11c,3,JoinHashLeft,2609129,902,2609129.000000,1.432182
JoinOrder,MaxDiffFrequencyHistogram,11c,4,JoinHashLeft,2528312,181,2528312.000000,0.734162
JoinOrder,MaxDiffFrequencyHistogram,11c,5,JoinHashLeft,29997,1414,29997.000000,3.209966
JoinOrder,MaxDiffFrequencyHistogram,11c,6,JoinHashLeft,4523930,47403,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,11c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11c,8,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11c,9,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11d,0,JoinHashRight,18,14916,18.000000,3.189337
JoinOrder,MaxDiffFrequencyHistogram,11d,1,JoinHashLeft,234997,249,234997.000000,0.733972
JoinOrder,MaxDiffFrequencyHistogram,11d,2,TableScan,4,3,4.000000,3.000000
JoinOrder,MaxDiffFrequencyHistogram,11d,3,JoinHashLeft,2609129,902,2609129.000000,1.432182
JoinOrder,MaxDiffFrequencyHistogram,11d,4,JoinHashLeft,2528312,181,2528312.000000,0.734162
JoinOrder,MaxDiffFrequencyHistogram,11d,5,JoinHashLeft,29997,1414,29997.000000,3.209966
JoinOrder,MaxDiffFrequencyHistogram,11d,6,JoinHashLeft,4523930,47403,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,11d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11d,8,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,11d,9,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12a,0,JoinHashLeft,234997,626,234997.000000,0.103491
JoinOrder,MaxDiffFrequencyHistogram,12a,1,JoinHashLeft,2528312,1439,2528312.000000,0.600184
JoinOrder,MaxDiffFrequencyHistogram,12a,2,JoinHashLeft,2609129,10579,2609129.000000,2.496853
JoinOrder,MaxDiffFrequencyHistogram,12a,3,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12a,4,JoinHashLeft,1380035,459925,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,12a,5,JoinHashLeft,14835720,381973,14835720.000000,3975.452148
JoinOrder,MaxDiffFrequencyHistogram,12a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,0,JoinHashLeft,234997,22,234997.000000,27.941315
JoinOrder,MaxDiffFrequencyHistogram,12b,1,JoinHashLeft,2609129,33,2609129.000000,116.570999
JoinOrder,MaxDiffFrequencyHistogram,12b,2,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,3,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,4,JoinHashLeft,1380035,10,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,12b,5,JoinHashLeft,14835720,581,14835720.000000,97412.218750
JoinOrder,MaxDiffFrequencyHistogram,12b,6,JoinHashLeft,2528312,4,1872962.000000,858.990723
JoinOrder,MaxDiffFrequencyHistogram,12b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12c,0,JoinHashLeft,234997,8449,234997.000000,1.205437
JoinOrder,MaxDiffFrequencyHistogram,12c,1,JoinHashLeft,2528312,18256,2528312.000000,2.988990
JoinOrder,MaxDiffFrequencyHistogram,12c,2,JoinHashLeft,2609129,117966,2609129.000000,12.434522
JoinOrder,MaxDiffFrequencyHistogram,12c,3,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12c,4,JoinHashLeft,1380035,459925,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,12c,5,JoinHashLeft,14835720,2047931,14835720.000000,13611.932617
JoinOrder,MaxDiffFrequencyHistogram,12c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13a,0,JoinHashLeft,14835720,312596,14835720.000000,341.464264
JoinOrder,MaxDiffFrequencyHistogram,13a,1,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13a,2,JoinHashLeft,234997,93495,234997.000000,884.851807
JoinOrder,MaxDiffFrequencyHistogram,13a,3,JoinHashLeft,2609129,773084,2609129.000000,4180.813965
JoinOrder,MaxDiffFrequencyHistogram,13a,4,JoinHashLeft,1380035,459925,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,13a,5,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13a,6,JoinHashLeft,2528312,459925,2528312.000000,12212.702148
JoinOrder,MaxDiffFrequencyHistogram,13a,7,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,0,JoinHashLeft,14835720,967,14835720.000000,296.378113
JoinOrder,MaxDiffFrequencyHistogram,13b,1,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,2,JoinHashLeft,234997,110,234997.000000,98.381386
JoinOrder,MaxDiffFrequencyHistogram,13b,3,JoinHashLeft,2609129,313,2609129.000000,418.082214
JoinOrder,MaxDiffFrequencyHistogram,13b,4,JoinHashLeft,1380035,459925,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,13b,5,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,7,JoinHashLeft,2528312,459925,2528312.000000,12212.702148
JoinOrder,MaxDiffFrequencyHistogram,13b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,0,JoinHashLeft,14835720,142,14835720.000000,484.913239
JoinOrder,MaxDiffFrequencyHistogram,13c,1,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,2,JoinHashLeft,234997,32,234997.000000,158.392822
JoinOrder,MaxDiffFrequencyHistogram,13c,3,JoinHashLeft,2609129,95,2609129.000000,684.040527
JoinOrder,MaxDiffFrequencyHistogram,13c,4,JoinHashLeft,1380035,459925,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,13c,5,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,7,JoinHashLeft,2200637,356442,1545287.000000,12212.702148
JoinOrder,MaxDiffFrequencyHistogram,13c,8,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,0,JoinHashLeft,14835720,2345470,14835720.000000,2963.764404
JoinOrder,MaxDiffFrequencyHistogram,13d,1,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,2,JoinHashLeft,234997,93495,234997.000000,884.851807
JoinOrder,MaxDiffFrequencyHistogram,13d,3,JoinHashLeft,2609129,773084,2609129.000000,4180.813965
JoinOrder,MaxDiffFrequencyHistogram,13d,4,JoinHashLeft,1380035,459925,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,13d,5,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,6,JoinHashLeft,2528312,459925,2528312.000000,12212.702148
JoinOrder,MaxDiffFrequencyHistogram,13d,7,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14a,0,JoinHashLeft,7,6,7.000000,0.040269
JoinOrder,MaxDiffFrequencyHistogram,14a,1,JoinHashLeft,1380035,2114,1380035.000000,4.604060
JoinOrder,MaxDiffFrequencyHistogram,14a,2,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14a,3,JoinHashLeft,2528312,17025,2528312.000000,9.906294
JoinOrder,MaxDiffFrequencyHistogram,14a,4,JoinHashLeft,4523930,37091,4523930.000000,134.864105
JoinOrder,MaxDiffFrequencyHistogram,14a,5,JoinHashLeft,14835720,1282600,14835720.000000,1323.181152
JoinOrder,MaxDiffFrequencyHistogram,14a,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,MaxDiffFrequencyHistogram,14a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14b,0,JoinHashLeft,113,1,113.000000,0.052655
JoinOrder,MaxDiffFrequencyHistogram,14b,1,JoinHashLeft,14835720,11,14835720.000000,0.070588
JoinOrder,MaxDiffFrequencyHistogram,14b,2,JoinHashLeft,4523930,19528,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,14b,3,JoinHashLeft,1380035,9,1380035.000000,0.229371
JoinOrder,MaxDiffFrequencyHistogram,14b,4,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14b,5,TableScan,134170,0,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14b,7,JoinHashLeft,2528312,19512,2528312.000000,33.716038
JoinOrder,MaxDiffFrequencyHistogram,14b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.103183
JoinOrder,MaxDiffFrequencyHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.257551
JoinOrder,MaxDiffFrequencyHistogram,14c,2,JoinHashLeft,4523930,37091,4523930.000000,134.864105
JoinOrder,MaxDiffFrequencyHistogram,14c,3,JoinHashLeft,1380035,44509,1380035.000000,29.720451
JoinOrder,MaxDiffFrequencyHistogram,14c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14c,5,JoinHashLeft,14835720,1282600,14835720.000000,1323.181152
JoinOrder,MaxDiffFrequencyHistogram,14c,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,MaxDiffFrequencyHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,59.067482
JoinOrder,MaxDiffFrequencyHistogram,15a,1,JoinHashRight,4,57,4.000000,7.968364
JoinOrder,MaxDiffFrequencyHistogram,15a,2,JoinHashLeft,4523930,182,4523930.000000,76.088882
JoinOrder,MaxDiffFrequencyHistogram,15a,3,JoinHashLeft,234997,33,234997.000000,14.276405
JoinOrder,MaxDiffFrequencyHistogram,15a,4,JoinHashLeft,2609129,221,2609129.000000,1427.639893
JoinOrder,MaxDiffFrequencyHistogram,15a,5,JoinHashLeft,361472,111,361472.000000,1819.775146
JoinOrder,MaxDiffFrequencyHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1075.112183
JoinOrder,MaxDiffFrequencyHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,107511.351562
JoinOrder,MaxDiffFrequencyHistogram,15a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,1.013963
JoinOrder,MaxDiffFrequencyHistogram,15b,1,JoinHashRight,4,3,4.000000,0.166629
JoinOrder,MaxDiffFrequencyHistogram,15b,2,JoinHashLeft,4523930,37,4523930.000000,1.013962
JoinOrder,MaxDiffFrequencyHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1819.775146
JoinOrder,MaxDiffFrequencyHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.104095
JoinOrder,MaxDiffFrequencyHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1075.112183
JoinOrder,MaxDiffFrequencyHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,107511.351562
JoinOrder,MaxDiffFrequencyHistogram,15b,7,TableScan,234997,1,234997.000000,1.030443
JoinOrder,MaxDiffFrequencyHistogram,15b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,4679.968750
JoinOrder,MaxDiffFrequencyHistogram,15c,1,JoinHashRight,4,284,4.000000,778.883179
JoinOrder,MaxDiffFrequencyHistogram,15c,2,JoinHashLeft,4523930,694,4523930.000000,5398.061523
JoinOrder,MaxDiffFrequencyHistogram,15c,3,JoinHashLeft,234997,172,234997.000000,1213.114014
JoinOrder,MaxDiffFrequencyHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1407.749756
JoinOrder,MaxDiffFrequencyHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,980.605347
JoinOrder,MaxDiffFrequencyHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,837.332397
JoinOrder,MaxDiffFrequencyHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,83733.171875
JoinOrder,MaxDiffFrequencyHistogram,15c,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,15d,0,JoinHashRight,134170,2229,134170.000000,84335.281250
JoinOrder,MaxDiffFrequencyHistogram,15d,1,JoinHashRight,4,875,4.000000,25120.132812
JoinOrder,MaxDiffFrequencyHistogram,15d,2,JoinHashLeft,4523930,2229,4523930.000000,84335.289062
JoinOrder,MaxDiffFrequencyHistogram,15d,3,JoinHashLeft,2609129,1225,2609129.000000,21972.759766
JoinOrder,MaxDiffFrequencyHistogram,15d,4,TableScan,234997,84843,234997.000000,84843.000000
JoinOrder,MaxDiffFrequencyHistogram,15d,5,JoinHashLeft,361472,557,361472.000000,22175.480469
JoinOrder,MaxDiffFrequencyHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,13125.899414
JoinOrder,MaxDiffFrequencyHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,131289.500000
JoinOrder,MaxDiffFrequencyHistogram,15d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,16a,0,JoinHashLeft,2528312,23622,2528312.000000,29.880512
JoinOrder,MaxDiffFrequencyHistogram,16a,1,JoinHashLeft,901343,227167,901343.000000,740.398193
JoinOrder,MaxDiffFrequencyHistogram,16a,2,JoinHashLeft,4167491,322169,4167491.000000,477.177917
JoinOrder,MaxDiffFrequencyHistogram,16a,3,JoinHashLeft,36244344,747526,36244344.000000,486.366241
JoinOrder,MaxDiffFrequencyHistogram,16a,4,JoinHashLeft,2609129,148487,2609129.000000,83.477104
JoinOrder,MaxDiffFrequencyHistogram,16a,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,16a,6,JoinHashLeft,234997,28056,234997.000000,81.823128
JoinOrder,MaxDiffFrequencyHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,16b,0,JoinHashLeft,2528312,23622,2528312.000000,29.880512
JoinOrder,MaxDiffFrequencyHistogram,16b,1,JoinHashLeft,901343,227167,901343.000000,740.398193
JoinOrder,MaxDiffFrequencyHistogram,16b,2,JoinHashLeft,4167491,322169,4167491.000000,477.177917
JoinOrder,MaxDiffFrequencyHistogram,16b,3,JoinHashLeft,36244344,747526,36244344.000000,486.366241
JoinOrder,MaxDiffFrequencyHistogram,16b,4,JoinHashLeft,2609129,148487,2609129.000000,83.477104
JoinOrder,MaxDiffFrequencyHistogram,16b,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,16b,6,JoinHashLeft,234997,28056,234997.000000,81.823128
JoinOrder,MaxDiffFrequencyHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,16c,0,JoinHashLeft,2528312,23622,2528312.000000,29.880512
JoinOrder,MaxDiffFrequencyHistogram,16c,1,JoinHashLeft,901343,227167,901343.000000,740.398193
JoinOrder,MaxDiffFrequencyHistogram,16c,2,JoinHashLeft,4167491,322169,4167491.000000,477.177917
JoinOrder,MaxDiffFrequencyHistogram,16c,3,JoinHashLeft,36244344,747526,36244344.000000,486.366241
JoinOrder,MaxDiffFrequencyHistogram,16c,4,JoinHashLeft,2609129,148487,2609129.000000,83.477104
JoinOrder,MaxDiffFrequencyHistogram,16c,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,16c,6,JoinHashLeft,234997,28056,234997.000000,81.823128
JoinOrder,MaxDiffFrequencyHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,16d,0,JoinHashLeft,2528312,23622,2528312.000000,29.880512
JoinOrder,MaxDiffFrequencyHistogram,16d,1,JoinHashLeft,901343,227167,901343.000000,740.398193
JoinOrder,MaxDiffFrequencyHistogram,16d,2,JoinHashLeft,4167491,322169,4167491.000000,477.177917
JoinOrder,MaxDiffFrequencyHistogram,16d,3,JoinHashLeft,36244344,747526,36244344.000000,486.366241
JoinOrder,MaxDiffFrequencyHistogram,16d,4,JoinHashLeft,2609129,148487,2609129.000000,83.477104
JoinOrder,MaxDiffFrequencyHistogram,16d,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,16d,6,JoinHashLeft,234997,28056,234997.000000,81.823128
JoinOrder,MaxDiffFrequencyHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,81.823059
JoinOrder,MaxDiffFrequencyHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,83.477036
JoinOrder,MaxDiffFrequencyHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.716022
JoinOrder,MaxDiffFrequencyHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,546.903076
JoinOrder,MaxDiffFrequencyHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,546.902222
JoinOrder,MaxDiffFrequencyHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,1.312211
JoinOrder,MaxDiffFrequencyHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,0.560336
JoinOrder,MaxDiffFrequencyHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,83.477020
JoinOrder,MaxDiffFrequencyHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,546.903076
JoinOrder,MaxDiffFrequencyHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,546.902222
JoinOrder,MaxDiffFrequencyHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,1.312211
JoinOrder,MaxDiffFrequencyHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,0.560336
JoinOrder,MaxDiffFrequencyHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,83.477020
JoinOrder,MaxDiffFrequencyHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,546.903076
JoinOrder,MaxDiffFrequencyHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,546.902222
JoinOrder,MaxDiffFrequencyHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,81.823059
JoinOrder,MaxDiffFrequencyHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,83.477036
JoinOrder,MaxDiffFrequencyHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.716022
JoinOrder,MaxDiffFrequencyHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,546.903076
JoinOrder,MaxDiffFrequencyHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,546.902222
JoinOrder,MaxDiffFrequencyHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,29.880512
JoinOrder,MaxDiffFrequencyHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,477.177917
JoinOrder,MaxDiffFrequencyHistogram,17e,2,JoinHashLeft,36244344,747526,36244344.000000,486.366241
JoinOrder,MaxDiffFrequencyHistogram,17e,3,JoinHashLeft,2609129,148487,2609129.000000,83.477104
JoinOrder,MaxDiffFrequencyHistogram,17e,4,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,17e,5,JoinHashLeft,234997,28056,234997.000000,81.823128
JoinOrder,MaxDiffFrequencyHistogram,17e,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,17f,0,JoinHashLeft,234997,25024,234997.000000,81.823059
JoinOrder,MaxDiffFrequencyHistogram,17f,1,JoinHashLeft,2609129,126895,2609129.000000,83.477036
JoinOrder,MaxDiffFrequencyHistogram,17f,2,JoinHashLeft,2528312,40811,2528312.000000,33.716022
JoinOrder,MaxDiffFrequencyHistogram,17f,3,JoinHashLeft,4167491,446684,4167491.000000,546.903076
JoinOrder,MaxDiffFrequencyHistogram,17f,4,JoinHashLeft,36244344,1037924,36244344.000000,546.902222
JoinOrder,MaxDiffFrequencyHistogram,17f,5,JoinHashLeft,4523930,41840,4523930.000000,33.716026
JoinOrder,MaxDiffFrequencyHistogram,17f,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,18a,0,JoinHashLeft,3184466,52515,3184466.000000,157.727158
JoinOrder,MaxDiffFrequencyHistogram,18a,1,JoinHashLeft,2528312,40376,2528312.000000,375.894714
JoinOrder,MaxDiffFrequencyHistogram,18a,2,JoinHashLeft,1380035,459925,1380035.000000,12212.694336
JoinOrder,MaxDiffFrequencyHistogram,18a,3,JoinHashLeft,36244344,1827198,36244344.000000,13822.481445
JoinOrder,MaxDiffFrequencyHistogram,18a,4,JoinHashLeft,14835720,6930334,14835720.000000,97412.218750
JoinOrder,MaxDiffFrequencyHistogram,18a,5,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,18a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,18b,0,JoinHashLeft,2528312,257,2528312.000000,0.229977
