benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,GDYHistogram,14a,14,TableScan,14835720,3164,14835720.000000,15.095659
JoinOrder,GDYHistogram,14a,15,TableScan,14835720,0,14835720.000000,3.194892
JoinOrder,GDYHistogram,14a,16,TableScan,14835720,0,14835720.000000,4.833785
JoinOrder,GDYHistogram,14b,0,JoinHashLeft,7,2,7.000000,0.000016
JoinOrder,GDYHistogram,14b,1,JoinHashLeft,134170,187,134170.000000,0.000357
JoinOrder,GDYHistogram,14b,2,JoinHashLeft,4523930,194,4523930.000000,0.000440
JoinOrder,GDYHistogram,14b,3,JoinHashLeft,1380035,123,1380035.000000,0.000174
JoinOrder,GDYHistogram,14b,4,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14b,5,TableScan,14835720,9863,14835720.000000,3.722469
JoinOrder,GDYHistogram,14b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14b,7,JoinHashLeft,2528312,609058,2528312.000000,0.003744
JoinOrder,GDYHistogram,14b,8,TableScan,14835720,552777,14835720.000000,149.129745
JoinOrder,GDYHistogram,14b,9,TableScan,14835720,4049,14835720.000000,15.095659
JoinOrder,GDYHistogram,14b,10,TableScan,14835720,65767,14835720.000000,5.135328
JoinOrder,GDYHistogram,14b,11,TableScan,14835720,50792,14835720.000000,20.279867
JoinOrder,GDYHistogram,14b,12,TableScan,14835720,12445,14835720.000000,4.833785
JoinOrder,GDYHistogram,14b,13,TableScan,14835720,7817,14835720.000000,3.722469
JoinOrder,GDYHistogram,14b,14,TableScan,14835720,3164,14835720.000000,15.095659
JoinOrder,GDYHistogram,14b,15,TableScan,14835720,0,14835720.000000,3.194892
JoinOrder,GDYHistogram,14b,16,TableScan,14835720,0,14835720.000000,4.833785
JoinOrder,GDYHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.001494
JoinOrder,GDYHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.003728
JoinOrder,GDYHistogram,14c,2,JoinHashLeft,134170,99623,134170.000000,0.035022
JoinOrder,GDYHistogram,14c,3,JoinHashLeft,4523930,2199635,4523930.000000,0.035022
JoinOrder,GDYHistogram,14c,4,JoinHashLeft,1380035,640551,1380035.000000,0.011217
JoinOrder,GDYHistogram,14c,5,TableScan,14835720,9863,14835720.000000,3.722469
JoinOrder,GDYHistogram,14c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14c,8,TableScan,14835720,552777,14835720.000000,149.129745
JoinOrder,GDYHistogram,14c,9,TableScan,14835720,4049,14835720.000000,15.095659
JoinOrder,GDYHistogram,14c,10,TableScan,14835720,65767,14835720.000000,5.135328
JoinOrder,GDYHistogram,14c,11,TableScan,14835720,50792,14835720.000000,20.279867
JoinOrder,GDYHistogram,14c,12,TableScan,14835720,12445,14835720.000000,4.833785
JoinOrder,GDYHistogram,14c,13,TableScan,14835720,9536,14835720.000000,4.833785
JoinOrder,GDYHistogram,14c,14,TableScan,14835720,7817,14835720.000000,3.722469
JoinOrder,GDYHistogram,14c,15,TableScan,14835720,0,14835720.000000,3.194892
JoinOrder,GDYHistogram,14c,16,TableScan,14835720,3164,14835720.000000,15.095659
JoinOrder,GDYHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,135.511398
JoinOrder,GDYHistogram,15a,1,JoinHashLeft,4523930,208,4523930.000000,135.511383
JoinOrder,GDYHistogram,15a,2,JoinHashRight,4,59,4.000000,21.841095
JoinOrder,GDYHistogram,15a,3,TableScan,234997,84843,234997.000000,84843.000000
JoinOrder,GDYHistogram,15a,4,JoinHashLeft,2609129,221,2609129.000000,1416.833130
JoinOrder,GDYHistogram,15a,5,JoinHashLeft,361472,111,361472.000000,1815.502319
JoinOrder,GDYHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1075.114014
JoinOrder,GDYHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,107511.398438
JoinOrder,GDYHistogram,15a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,1.015264
JoinOrder,GDYHistogram,15b,1,JoinHashLeft,4523930,37,4523930.000000,1.015264
