HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffAreaHistogram,float,18,2.9718e+06,100,0.125654,1100
MaxDiffAreaHistogram,int,8,2.97138e+06,100,0.0260921,1100
MaxDiffAreaHistogram,float,19,2.97151e+06,100,0.126694,1100
MaxDiffAreaHistogram,int,9,3.11127e+06,100,0.758166,1100
MaxDiffAreaHistogram,float,20,2.97126e+06,100,0.283522,1100
MaxDiffAreaHistogram,int,10,2.97201e+06,100,0.0248594,1100
MaxDiffAreaHistogram,int,0,2.97109e+06,100,0.024984,1100
MaxDiffAreaHistogram,float,21,2.97112e+06,100,0.387851,1100
MaxDiffAreaHistogram,float,11,2.97139e+06,100,0.0891753,1100
MaxDiffAreaHistogram,int,1,2.9716e+06,100,0.0363039,1100
MaxDiffAreaHistogram,float,22,2.97144e+06,100,0.374343,1100
MaxDiffAreaHistogram,float,12,2.97124e+06,100,0.106225,1100
MaxDiffAreaHistogram,int,2,3.11127e+06,100,0.0838349,1100
MaxDiffAreaHistogram,int,0,45,5,0.000361086,1100
MaxDiffAreaHistogram,string,1,45,5,0.000204637,1100
MaxDiffAreaHistogram,string,2,45,5,0.000169805,1100
MaxDiffAreaHistogram,int,0,7200,5,0.000855687,1100
MaxDiffAreaHistogram,int,1,7200,5,0.000183008,1100
MaxDiffAreaHistogram,string,2,7200,5,0.00066119,1100
MaxDiffAreaHistogram,int,3,7200,5,0.000170629,1100
MaxDiffAreaHistogram,int,4,7200,5,0.000167148,1100
MaxDiffAreaHistogram,string,6,199,2,0.00012064,1100
MaxDiffAreaHistogram,int,7,53,5,0.000129419,1100
MaxDiffAreaHistogram,string,8,200,1,0.000133052,1100
MaxDiffAreaHistogram,string,9,199,5,0.000132772,1100
MaxDiffAreaHistogram,int,10,198,5,0.00017012,1100
MaxDiffAreaHistogram,int,0,200,5,0.000146988,1100
MaxDiffAreaHistogram,int,11,198,5,0.000128043,1100
MaxDiffAreaHistogram,string,1,200,5,0.000238459,1100
MaxDiffAreaHistogram,int,12,199,5,0.000121379,1100
MaxDiffAreaHistogram,string,2,200,4,0.000126425,1100
MaxDiffAreaHistogram,int,13,198,5,0.000107661,1100
MaxDiffAreaHistogram,string,3,100,3,0.000121961,1100
MaxDiffAreaHistogram,string,3,20,4,0.000109423,1100
MaxDiffAreaHistogram,string,4,20,5,0.000190293,1100
MaxDiffAreaHistogram,string,5,20,5,0.000158933,1100
MaxDiffAreaHistogram,string,3,242458,100,0.0369088,1100
MaxDiffAreaHistogram,string,4,242490,20,0.020696,1100
MaxDiffAreaHistogram,string,5,242361,75,0.0221594,1100
MaxDiffAreaHistogram,string,6,242493,100,0.0253356,1100
MaxDiffAreaHistogram,string,7,242498,100,0.0304139,1100
MaxDiffAreaHistogram,string,8,242446,51,0.0180125,1100
MaxDiffAreaHistogram,string,9,242401,100,0.0236109,1100
MaxDiffAreaHistogram,string,10,242351,1,0.0197495,1100
MaxDiffAreaHistogram,int,0,250000,100,0.0296985,1100
MaxDiffAreaHistogram,float,11,242496,6,0.004675,1100
MaxDiffAreaHistogram,string,1,250000,100,0.383113,1100
MaxDiffAreaHistogram,string,12,242461,3,0.0256589,1100
MaxDiffAreaHistogram,string,2,242437,100,0.0205311,1100
MaxDiffAreaHistogram,int,22,73049,36,0.0111762,1100
MaxDiffAreaHistogram,float,24,1.67898e+06,100,0.197947,1100
MaxDiffAreaHistogram,int,14,1.67902e+06,10,0.0134762,1100
MaxDiffAreaHistogram,int,4,1.67901e+06,100,0.069095,1100
MaxDiffAreaHistogram,float,25,1.67924e+06,100,0.305596,1100
MaxDiffAreaHistogram,int,15,1.68747e+06,100,0.0513001,1100
MaxDiffAreaHistogram,string,11,10,5,0.000352191,1100
MaxDiffAreaHistogram,int,5,1.67912e+06,100,0.0147767,1100
MaxDiffAreaHistogram,float,26,1.67923e+06,100,0.095344,1100
MaxDiffAreaHistogram,int,16,1.67899e+06,100,0.0139968,1100
MaxDiffAreaHistogram,int,6,1.67923e+06,100,0.0399311,1100
MaxDiffAreaHistogram,float,27,1.67909e+06,100,0.0904273,1100
MaxDiffAreaHistogram,int,17,1.68747e+06,100,1.21951,1100
MaxDiffAreaHistogram,int,7,1.6792e+06,100,0.0488512,1100
MaxDiffAreaHistogram,float,28,1.67907e+06,100,0.172381,1100
MaxDiffAreaHistogram,int,18,1.6791e+06,100,0.0163286,1100
MaxDiffAreaHistogram,int,8,1.67913e+06,100,0.0643493,1100
MaxDiffAreaHistogram,float,29,1.67911e+06,100,0.222633,1100
MaxDiffAreaHistogram,float,19,1.67908e+06,100,0.0497724,1100
MaxDiffAreaHistogram,int,9,1.67911e+06,100,0.0147596,1100
MaxDiffAreaHistogram,float,30,1.67908e+06,100,0.302776,1100
MaxDiffAreaHistogram,float,20,1.67897e+06,100,0.0735725,1100
MaxDiffAreaHistogram,int,10,1.67903e+06,100,0.0407131,1100
MaxDiffAreaHistogram,int,0,1.67912e+06,100,0.0159505,1100
MaxDiffAreaHistogram,float,31,1.68747e+06,100,0.302652,1100
MaxDiffAreaHistogram,float,21,1.67918e+06,100,0.0632943,1100
