HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffAreaHistogram,int,7,73049,7,0.00119972,1,100
MaxDiffAreaHistogram,int,5,73049,36,0.00149859,1,100
MaxDiffAreaHistogram,int,10,2.99607e+06,100,0.0541434,1,100
MaxDiffAreaHistogram,float,18,1.24092e+06,100,0.0654538,1,100
MaxDiffAreaHistogram,int,0,2.99651e+06,100,0.0489509,1,100
MaxDiffAreaHistogram,string,2,1.26545e+06,5,0.131721,1,100
MaxDiffAreaHistogram,float,16,1.2412e+06,100,0.119744,1,100
MaxDiffAreaHistogram,string,1,1.26545e+06,2,0.156704,1,100
MaxDiffAreaHistogram,string,2,73049,36,0.142582,1,100
MaxDiffAreaHistogram,string,5,1.26545e+06,4,0.195735,1,100
MaxDiffAreaHistogram,string,3,1.26545e+06,7,0.197165,1,100
MaxDiffAreaHistogram,string,3,969822,100,0.216677,1,100
MaxDiffAreaHistogram,float,21,1.24136e+06,100,0.228344,1,100
MaxDiffAreaHistogram,string,1,73049,36,0.237587,1,100
MaxDiffAreaHistogram,float,19,1.24106e+06,100,0.244478,1,100
MaxDiffAreaHistogram,int,11,1.24104e+06,100,0.0224067,1,100
MaxDiffAreaHistogram,int,9,1.24095e+06,100,0.0282604,1,100
MaxDiffAreaHistogram,float,20,1.24093e+06,100,0.284831,1,100
MaxDiffAreaHistogram,float,14,2.99661e+06,100,0.146216,1,100
MaxDiffAreaHistogram,float,22,1.24056e+06,100,0.230795,1,100
MaxDiffAreaHistogram,float,15,1.24113e+06,100,0.341484,1,100
MaxDiffAreaHistogram,int,1,1.24077e+06,100,0.0799032,1,100
MaxDiffAreaHistogram,string,4,969876,20,0.135528,1,100
MaxDiffAreaHistogram,int,12,1.24131e+06,55,0.0258223,1,100
MaxDiffAreaHistogram,float,12,2.99652e+06,100,0.220761,1,100
MaxDiffAreaHistogram,int,5,1.24086e+06,100,0.0280918,1,100
MaxDiffAreaHistogram,float,17,1.24166e+06,100,0.377801,1,100
MaxDiffAreaHistogram,int,4,1.24084e+06,100,0.451949,1,100
MaxDiffAreaHistogram,float,23,1.24131e+06,100,0.351564,1,100
MaxDiffAreaHistogram,int,0,4.01327e+07,100,0.521666,1,100
MaxDiffAreaHistogram,int,2,1.29952e+06,100,0.15972,1,100
MaxDiffAreaHistogram,int,8,1.2406e+06,100,0.445403,1,100
MaxDiffAreaHistogram,int,6,1.24084e+06,100,0.453588,1,100
MaxDiffAreaHistogram,int,2,3.10536e+06,100,0.3072,1,100
MaxDiffAreaHistogram,int,10,1.24089e+06,100,0.43326,1,100
MaxDiffAreaHistogram,float,11,2.99651e+06,100,0.660572,1,100
MaxDiffAreaHistogram,int,0,1.24119e+06,100,0.0256014,1,100
MaxDiffAreaHistogram,float,15,2.99713e+06,100,0.51417,1,100
MaxDiffAreaHistogram,int,0,1.26545e+06,100,0.794334,1,100
MaxDiffAreaHistogram,int,5,2.99657e+06,100,0.0667239,1,100
MaxDiffAreaHistogram,float,17,2.99694e+06,100,0.480593,1,100
MaxDiffAreaHistogram,float,18,2.99702e+06,100,0.479703,1,100
MaxDiffAreaHistogram,int,1,2.99653e+06,100,0.0994294,1,100
MaxDiffAreaHistogram,int,7,1.24079e+06,100,0.47516,1,100
MaxDiffAreaHistogram,int,7,2.997e+06,100,0.0439923,1,100
MaxDiffAreaHistogram,float,13,2.99688e+06,100,0.747453,1,100
MaxDiffAreaHistogram,float,16,2.99664e+06,100,0.657529,1,100
MaxDiffAreaHistogram,string,5,969953,75,0.12395,1,100
MaxDiffAreaHistogram,float,19,2.9971e+06,100,0.675499,1,100
MaxDiffAreaHistogram,float,27,7.38186e+06,100,0.55866,1,100
MaxDiffAreaHistogram,string,6,969817,100,0.136915,1,100
MaxDiffAreaHistogram,int,8,2.99644e+06,55,0.0398267,1,100
MaxDiffAreaHistogram,int,1,4.01329e+07,100,0.692416,1,100
MaxDiffAreaHistogram,float,26,7.38191e+06,100,0.722881,1,100
MaxDiffAreaHistogram,int,4,2.99743e+06,100,0.949335,1,100
MaxDiffAreaHistogram,string,7,969972,100,0.175742,1,100
MaxDiffAreaHistogram,int,16,7.38184e+06,100,0.105241,1,100
MaxDiffAreaHistogram,int,13,1.29952e+06,100,0.896985,1,100
MaxDiffAreaHistogram,int,3,3.81254e+07,100,0.514705,1,100
MaxDiffAreaHistogram,int,2,4.01327e+07,15,0.544165,1,100
MaxDiffAreaHistogram,string,8,969876,51,0.10238,1,100
MaxDiffAreaHistogram,float,13,2.76975e+07,100,1.44642,1,100
MaxDiffAreaHistogram,int,6,7.38184e+06,100,0.106462,1,100
MaxDiffAreaHistogram,float,24,7.38187e+06,100,1.54106,1,100
MaxDiffAreaHistogram,int,6,2.99694e+06,100,0.628706,1,100
MaxDiffAreaHistogram,int,14,7.38186e+06,20,0.118061,1,100
MaxDiffAreaHistogram,int,3,2.99676e+06,100,0.814934,1,100
MaxDiffAreaHistogram,int,3,1.24108e+06,100,0.455741,1,100
MaxDiffAreaHistogram,float,28,7.38183e+06,100,1.45108,1,100
MaxDiffAreaHistogram,int,4,7.3819e+06,100,0.41587,1,100
MaxDiffAreaHistogram,string,12,203518,10,0.0301412,1,100
MaxDiffAreaHistogram,string,2,203478,4,0.0251028,1,100
MaxDiffAreaHistogram,int,13,203502,100,0.00370974,1,100
MaxDiffAreaHistogram,string,3,102000,3,0.0167989,1,100
MaxDiffAreaHistogram,int,18,7.38188e+06,100,0.107294,1,100
MaxDiffAreaHistogram,string,14,203456,100,0.0338961,1,100
MaxDiffAreaHistogram,float,25,7.38188e+06,100,1.9441,1,100
MaxDiffAreaHistogram,float,29,7.38191e+06,100,1.78899,1,100
MaxDiffAreaHistogram,int,15,7.38188e+06,15,0.123865,1,100
MaxDiffAreaHistogram,int,8,7.38188e+06,100,0.411142,1,100
MaxDiffAreaHistogram,float,30,7.38187e+06,100,1.90965,1,100
