HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT
MaxDiffAreaHistogram,int,21,73049,36,0.0236934,1
MaxDiffAreaHistogram,string,15,73049,36,0.0118157,1
MaxDiffAreaHistogram,string,27,73049,2,0.00959696,1
MaxDiffAreaHistogram,int,22,73049,36,0.0244188,1
MaxDiffAreaHistogram,int,7,1.26545e+06,7,0.0259511,1
MaxDiffAreaHistogram,int,11,73049,36,0.00182187,1
MaxDiffAreaHistogram,string,14,73049,7,0.0129138,1
MaxDiffAreaHistogram,string,16,73049,2,0.00980655,1
MaxDiffAreaHistogram,int,5,73049,36,0.00218607,1
MaxDiffAreaHistogram,int,0,73049,36,0.0220446,1
MaxDiffAreaHistogram,string,1,1000,5,0.0021652,1
MaxDiffAreaHistogram,string,12,987,1,0.000336285,1
MaxDiffAreaHistogram,int,2,983,5,0.000575241,1
MaxDiffAreaHistogram,string,13,985,1,0.000336425,1
MaxDiffAreaHistogram,int,3,988,5,0.000547005,1
MaxDiffAreaHistogram,string,14,986,1,0.000363332,1
MaxDiffAreaHistogram,int,4,73049,36,0.00426422,1
MaxDiffAreaHistogram,int,4,986,5,0.000665854,1
MaxDiffAreaHistogram,string,15,984,1,0.000328338,1
MaxDiffAreaHistogram,float,5,986,1,0.000259597,1
MaxDiffAreaHistogram,int,6,73049,36,0.00159273,1
MaxDiffAreaHistogram,string,17,73049,2,0.00864319,1
MaxDiffAreaHistogram,int,12,73049,36,0.00168714,1
MaxDiffAreaHistogram,string,16,990,5,0.00211916,1
MaxDiffAreaHistogram,int,6,981,1,0.000281463,1
MaxDiffAreaHistogram,string,17,987,1,0.000359379,1
MaxDiffAreaHistogram,int,7,73049,7,0.00171317,1
MaxDiffAreaHistogram,string,7,982,5,0.000336512,1
MaxDiffAreaHistogram,string,18,981,1,0.000322713,1
MaxDiffAreaHistogram,string,8,987,2,0.000319176,1
MaxDiffAreaHistogram,int,10,2.99689e+06,100,0.0599449,1
MaxDiffAreaHistogram,float,18,1.24081e+06,100,0.0749252,1
MaxDiffAreaHistogram,int,0,2.9967e+06,100,0.0540382,1
MaxDiffAreaHistogram,string,1,1.26545e+06,2,0.128546,1
MaxDiffAreaHistogram,float,16,1.24126e+06,100,0.116515,1
MaxDiffAreaHistogram,string,2,1.26545e+06,5,0.165541,1
MaxDiffAreaHistogram,string,5,1.26545e+06,4,0.181164,1
MaxDiffAreaHistogram,string,2,73049,36,0.156442,1
MaxDiffAreaHistogram,string,3,1.26545e+06,7,0.222227,1
MaxDiffAreaHistogram,string,1,73049,36,0.237678,1
MaxDiffAreaHistogram,float,22,1.24097e+06,100,0.22788,1
MaxDiffAreaHistogram,float,19,1.24086e+06,100,0.247448,1
MaxDiffAreaHistogram,int,12,1.24118e+06,55,0.0197168,1
MaxDiffAreaHistogram,float,21,1.241e+06,100,0.250115,1
MaxDiffAreaHistogram,int,9,1.24123e+06,100,0.0254503,1
MaxDiffAreaHistogram,int,11,1.24041e+06,100,0.0236995,1
MaxDiffAreaHistogram,float,20,1.24085e+06,100,0.293939,1
MaxDiffAreaHistogram,float,14,2.99662e+06,100,0.15371,1
MaxDiffAreaHistogram,float,15,1.24113e+06,100,0.342853,1
MaxDiffAreaHistogram,int,5,1.2406e+06,100,0.0259882,1
MaxDiffAreaHistogram,float,12,2.99606e+06,100,0.231208,1
MaxDiffAreaHistogram,int,1,1.24078e+06,100,0.0871076,1
MaxDiffAreaHistogram,float,17,1.24142e+06,100,0.405864,1
MaxDiffAreaHistogram,int,2,1.29952e+06,100,0.17525,1
MaxDiffAreaHistogram,int,4,1.24033e+06,100,0.485204,1
MaxDiffAreaHistogram,float,23,1.24133e+06,100,0.379691,1
MaxDiffAreaHistogram,int,0,4.01327e+07,100,0.518512,1
MaxDiffAreaHistogram,int,6,1.24081e+06,100,0.414403,1
MaxDiffAreaHistogram,int,8,1.24076e+06,100,0.47496,1
MaxDiffAreaHistogram,int,2,3.10536e+06,100,0.304101,1
MaxDiffAreaHistogram,float,15,2.99693e+06,100,0.506661,1
MaxDiffAreaHistogram,int,10,1.24101e+06,100,0.432115,1
MaxDiffAreaHistogram,float,11,2.99646e+06,100,0.661997,1
MaxDiffAreaHistogram,int,0,1.24102e+06,100,0.020936,1
MaxDiffAreaHistogram,int,5,2.99656e+06,100,0.0537916,1
MaxDiffAreaHistogram,float,17,2.99623e+06,100,0.487469,1
MaxDiffAreaHistogram,int,7,2.99646e+06,100,0.0402705,1
MaxDiffAreaHistogram,float,18,2.99676e+06,100,0.474529,1
MaxDiffAreaHistogram,int,1,2.99627e+06,100,0.10169,1
MaxDiffAreaHistogram,int,8,2.99712e+06,55,0.0444851,1
MaxDiffAreaHistogram,float,16,2.99669e+06,100,0.656712,1
MaxDiffAreaHistogram,int,7,1.24101e+06,100,0.495237,1
MaxDiffAreaHistogram,int,17,1.65676e+06,100,0.0254497,1
MaxDiffAreaHistogram,float,13,2.99703e+06,100,0.762883,1
MaxDiffAreaHistogram,float,19,2.99702e+06,100,0.726211,1
MaxDiffAreaHistogram,float,27,7.38186e+06,100,0.588542,1
MaxDiffAreaHistogram,int,1,4.01319e+07,100,0.659849,1
MaxDiffAreaHistogram,float,26,7.38192e+06,100,0.73436,1
MaxDiffAreaHistogram,int,4,2.99674e+06,100,0.934305,1
MaxDiffAreaHistogram,int,16,7.38193e+06,100,0.0920653,1
MaxDiffAreaHistogram,int,0,1.26545e+06,100,1.34419,1
MaxDiffAreaHistogram,int,6,7.38189e+06,100,0.100263,1
MaxDiffAreaHistogram,int,2,4.01327e+07,15,0.569277,1
MaxDiffAreaHistogram,float,13,2.76987e+07,100,1.47746,1
MaxDiffAreaHistogram,string,8,1.23518e+06,100,0.230179,1
MaxDiffAreaHistogram,int,6,2.99696e+06,100,0.660352,1
MaxDiffAreaHistogram,float,24,7.38181e+06,100,1.60765,1
MaxDiffAreaHistogram,int,7,1.65678e+06,100,0.735941,1
MaxDiffAreaHistogram,int,3,2.99705e+06,100,0.805414,1
MaxDiffAreaHistogram,int,14,7.38184e+06,20,0.147413,1
MaxDiffAreaHistogram,int,3,3.81243e+07,100,0.566778,1
MaxDiffAreaHistogram,string,21,30,5,0.00053313,1
MaxDiffAreaHistogram,string,11,30,5,0.000281188,1
MaxDiffAreaHistogram,string,1,30,5,0.000245658,1
MaxDiffAreaHistogram,string,22,30,5,0.000230989,1
MaxDiffAreaHistogram,int,12,30,5,0.000205441,1
MaxDiffAreaHistogram,string,2,30,4,0.000215256,1
MaxDiffAreaHistogram,string,23,30,5,0.000243795,1
MaxDiffAreaHistogram,string,13,30,5,0.000301625,1
MaxDiffAreaHistogram,string,3,15,3,0.000213542,1
MaxDiffAreaHistogram,string,24,30,5,0.000239095,1
MaxDiffAreaHistogram,string,14,30,5,0.000311574,1
MaxDiffAreaHistogram,string,25,30,5,0.000251865,1
MaxDiffAreaHistogram,string,15,30,5,0.000284361,1
MaxDiffAreaHistogram,int,13,1.29952e+06,100,1.35142,1
MaxDiffAreaHistogram,float,28,7.38184e+06,100,1.42018,1
MaxDiffAreaHistogram,float,18,1.65655e+06,100,0.421046,1
MaxDiffAreaHistogram,int,18,7.38192e+06,100,0.0961607,1
MaxDiffAreaHistogram,int,4,7.38188e+06,100,0.402993,1
MaxDiffAreaHistogram,int,3,1.24127e+06,100,0.445833,1
MaxDiffAreaHistogram,float,25,7.38191e+06,100,1.9227,1
MaxDiffAreaHistogram,int,8,7.38184e+06,100,0.396805,1
MaxDiffAreaHistogram,int,15,7.38194e+06,15,0.112128,1
MaxDiffAreaHistogram,float,29,7.38189e+06,100,1.80576,1
MaxDiffAreaHistogram,float,30,7.38191e+06,100,1.95714,1
MaxDiffAreaHistogram,int,8,1.65655e+06,100,0.659352,1
MaxDiffAreaHistogram,string,3,969822,100,0.265619,1
MaxDiffAreaHistogram,float,31,7.38373e+06,100,1.99675,1
MaxDiffAreaHistogram,float,33,7.38373e+06,100,1.91937,1
MaxDiffAreaHistogram,int,5,7.38184e+06,100,0.383249,1
MaxDiffAreaHistogram,float,19,1.65671e+06,100,0.130392,1
MaxDiffAreaHistogram,float,19,7.38194e+06,100,0.381179,1
MaxDiffAreaHistogram,string,4,969876,20,0.132087,1
MaxDiffAreaHistogram,int,3,2.77e+07,100,1.40132,1
MaxDiffAreaHistogram,int,9,1.6568e+06,100,0.0286822,1
MaxDiffAreaHistogram,string,12,203518,10,0.0305919,1
MaxDiffAreaHistogram,int,0,20400,10,0.00575318,1
MaxDiffAreaHistogram,string,2,203478,4,0.0244746,1
MaxDiffAreaHistogram,int,13,203502,100,0.00315242,1
MaxDiffAreaHistogram,string,3,102000,3,0.0142602,1
MaxDiffAreaHistogram,string,1,20400,10,0.0504666,1
MaxDiffAreaHistogram,int,2,20204,10,0.00153547,1
MaxDiffAreaHistogram,int,3,20194,10,0.000645788,1
MaxDiffAreaHistogram,string,4,20195,1,0.00267634,1
MaxDiffAreaHistogram,int,5,20203,10,0.00071646,1
MaxDiffAreaHistogram,int,6,20192,10,0.000620769,1
MaxDiffAreaHistogram,string,14,203456,100,0.0296678,1
MaxDiffAreaHistogram,string,5,969953,75,0.126302,1
MaxDiffAreaHistogram,string,7,20210,10,0.0642828,1
MaxDiffAreaHistogram,string,8,20203,3,0.00375985,1
MaxDiffAreaHistogram,float,14,2.21209e+07,100,1.83626,1
MaxDiffAreaHistogram,float,21,1.65689e+06,100,0.0956413,1
MaxDiffAreaHistogram,string,6,969817,100,0.139342,1
MaxDiffAreaHistogram,float,32,7.38373e+06,100,2.33059,1
MaxDiffAreaHistogram,int,11,1.65663e+06,30,0.0243985,1
MaxDiffAreaHistogram,float,20,7.38192e+06,100,0.46692,1
MaxDiffAreaHistogram,float,21,7.38188e+06,100,0.434035,1
MaxDiffAreaHistogram,int,1,1.69058e+06,100,0.106431,1
MaxDiffAreaHistogram,int,10,7.38192e+06,100,0.104431,1
MaxDiffAreaHistogram,int,9,7.38195e+06,100,0.420916,1
MaxDiffAreaHistogram,string,7,969972,100,0.177861,1
MaxDiffAreaHistogram,float,20,1.6567e+06,100,0.453144,1
MaxDiffAreaHistogram,int,0,7.38183e+06,100,0.0929129,1
MaxDiffAreaHistogram,int,11,7.38192e+06,100,0.361594,1
MaxDiffAreaHistogram,float,19,2.21197e+07,100,1.83154,1
MaxDiffAreaHistogram,float,22,1.65648e+06,100,0.355665,1
MaxDiffAreaHistogram,float,24,1.65667e+06,100,0.302978,1
MaxDiffAreaHistogram,int,14,1.65661e+06,15,0.0263303,1
MaxDiffAreaHistogram,string,4,203492,100,0.696572,1
MaxDiffAreaHistogram,int,12,1.65685e+06,100,0.062788,1
MaxDiffAreaHistogram,string,15,203485,7,0.023344,1
MaxDiffAreaHistogram,float,25,1.65668e+06,100,0.304191,1
MaxDiffAreaHistogram,float,5,203482,100,0.012128,1
MaxDiffAreaHistogram,int,15,1.65646e+06,55,0.0242519,1
MaxDiffAreaHistogram,float,23,1.65687e+06,100,0.441409,1
MaxDiffAreaHistogram,int,5,1.65683e+06,100,0.0282413,1
MaxDiffAreaHistogram,string,8,969876,51,0.10017,1
MaxDiffAreaHistogram,int,13,1.65689e+06,20,0.0274155,1
MaxDiffAreaHistogram,int,1,7.38184e+06,100,0.20562,1
MaxDiffAreaHistogram,float,18,2.76934e+07,100,2.22832,1
MaxDiffAreaHistogram,int,10,1.65671e+06,100,0.460789,1
MaxDiffAreaHistogram,int,0,1.69058e+06,100,0.0221627,1
MaxDiffAreaHistogram,int,2,1.69058e+06,100,0.170781,1
MaxDiffAreaHistogram,string,9,969630,100,0.140398,1
MaxDiffAreaHistogram,string,10,1.23473e+06,2,0.111944,1
MaxDiffAreaHistogram,string,9,1.23445e+06,100,0.224307,1
MaxDiffAreaHistogram,string,10,969903,1,0.107728,1
MaxDiffAreaHistogram,int,11,1.23423e+06,31,0.015724,1
MaxDiffAreaHistogram,int,8,2.76993e+07,100,0.357808,1
MaxDiffAreaHistogram,float,26,1.65695e+06,100,0.420608,1
MaxDiffAreaHistogram,int,12,1.23471e+06,12,0.0245373,1
MaxDiffAreaHistogram,int,3,1.65694e+06,100,0.454811,1
MaxDiffAreaHistogram,int,13,1.23446e+06,69,0.0194558,1
MaxDiffAreaHistogram,string,16,203470,100,0.547364,1
MaxDiffAreaHistogram,float,6,203511,100,0.0131012,1
MaxDiffAreaHistogram,int,3,1.23455e+06,100,0.0229659,1
MaxDiffAreaHistogram,int,4,1.65665e+06,100,0.439044,1
MaxDiffAreaHistogram,int,0,1e+06,100,0.287041,1
MaxDiffAreaHistogram,string,17,203476,92,0.0244698,1
MaxDiffAreaHistogram,int,7,203484,100,0.00431782,1
MaxDiffAreaHistogram,string,18,203497,21,0.0237423,1
MaxDiffAreaHistogram,float,11,969869,6,0.0351897,1
MaxDiffAreaHistogram,int,5,1.23442e+06,100,0.0189799,1
MaxDiffAreaHistogram,string,8,203490,100,0.0418484,1
MaxDiffAreaHistogram,string,19,203490,1,0.0216086,1
MaxDiffAreaHistogram,int,9,203509,16,0.00397111,1
MaxDiffAreaHistogram,int,20,203494,100,0.00325729,1
MaxDiffAreaHistogram,int,4,2.77003e+07,100,1.28369,1
MaxDiffAreaHistogram,int,17,1.23452e+06,100,0.0157735,1
MaxDiffAreaHistogram,string,10,203501,99,0.0275364,1
MaxDiffAreaHistogram,string,14,1.23446e+06,100,0.205573,1
MaxDiffAreaHistogram,int,0,204000,100,0.0552309,1
MaxDiffAreaHistogram,float,23,7.38192e+06,100,1.70816,1
MaxDiffAreaHistogram,string,7,1.23457e+06,6,0.1239,1
MaxDiffAreaHistogram,string,26,30,5,0.000337762,1
MaxDiffAreaHistogram,int,16,30,5,0.000193576,1
MaxDiffAreaHistogram,string,6,30,5,0.000285883,1
MaxDiffAreaHistogram,string,27,30,5,0.000247739,1
MaxDiffAreaHistogram,string,17,30,5,0.000251572,1
MaxDiffAreaHistogram,string,7,30,3,0.000226344,1
MaxDiffAreaHistogram,string,28,30,1,0.000209677,1
MaxDiffAreaHistogram,int,18,30,5,0.0002468,1
MaxDiffAreaHistogram,int,8,30,5,0.000259774,1
MaxDiffAreaHistogram,float,29,30,2,0.000221228,1
MaxDiffAreaHistogram,string,19,30,5,0.000243045,1
MaxDiffAreaHistogram,int,9,30,5,0.000250791,1
MaxDiffAreaHistogram,float,30,30,5,0.000242662,1
MaxDiffAreaHistogram,string,20,30,5,0.000254036,1
MaxDiffAreaHistogram,string,10,30,3,0.000266216,1
MaxDiffAreaHistogram,int,0,30,5,0.000257586,1
MaxDiffAreaHistogram,int,5,30,5,0.000247569,1
MaxDiffAreaHistogram,int,13,7.38191e+06,24,0.114657,1
MaxDiffAreaHistogram,int,2,1.23447e+06,100,0.425473,1
MaxDiffAreaHistogram,int,17,7.38373e+06,100,3.49933,1
MaxDiffAreaHistogram,int,9,3.10536e+06,100,3.53243,1
MaxDiffAreaHistogram,string,12,969828,3,0.119114,1
MaxDiffAreaHistogram,string,2,969774,100,0.112892,1
MaxDiffAreaHistogram,int,4,1.27912e+06,100,0.390099,1
MaxDiffAreaHistogram,float,22,7.38187e+06,100,1.74188,1
MaxDiffAreaHistogram,int,7,7.38191e+06,100,0.337243,1
MaxDiffAreaHistogram,int,12,7.38199e+06,100,0.109041,1
MaxDiffAreaHistogram,int,3,7.38373e+06,100,0.475319,1
MaxDiffAreaHistogram,string,20,396,5,0.000499829,1
MaxDiffAreaHistogram,string,21,400,5,0.000593484,1
MaxDiffAreaHistogram,string,11,399,1,0.000226447,1
MaxDiffAreaHistogram,int,10,396,5,0.000264308,1
MaxDiffAreaHistogram,string,19,396,5,0.00127417,1
MaxDiffAreaHistogram,int,0,402,5,0.000435509,1
MaxDiffAreaHistogram,string,1,402,5,0.000694291,1
MaxDiffAreaHistogram,string,24,400,5,0.00174476,1
MaxDiffAreaHistogram,string,9,397,5,0.00058973,1
MaxDiffAreaHistogram,string,25,396,5,0.000549254,1
MaxDiffAreaHistogram,string,26,398,1,0.00046195,1
MaxDiffAreaHistogram,int,14,400,1,0.000214821,1
MaxDiffAreaHistogram,string,15,397,1,0.000569881,1
MaxDiffAreaHistogram,int,16,398,1,0.000456284,1
MaxDiffAreaHistogram,float,27,398,2,0.00065783,1
MaxDiffAreaHistogram,int,4,106,5,0.000528635,1
MaxDiffAreaHistogram,string,5,400,5,0.000291504,1
MaxDiffAreaHistogram,int,6,397,5,0.000308478,1
MaxDiffAreaHistogram,string,17,399,1,0.000766397,1
MaxDiffAreaHistogram,float,28,397,5,0.000634412,1
MaxDiffAreaHistogram,int,7,399,5,0.000402434,1
MaxDiffAreaHistogram,string,22,397,5,0.00392578,1
MaxDiffAreaHistogram,string,18,397,5,0.00113179,1
MaxDiffAreaHistogram,string,12,397,5,0.00324542,1
MaxDiffAreaHistogram,string,8,398,3,0.000347028,1
MaxDiffAreaHistogram,string,2,398,4,0.000259605,1
MaxDiffAreaHistogram,string,23,398,5,0.00782569,1
MaxDiffAreaHistogram,string,13,395,5,0.000726345,1
MaxDiffAreaHistogram,string,3,201,3,0.000220047,1
MaxDiffAreaHistogram,int,5,86400,43,0.00131688,1
MaxDiffAreaHistogram,int,4,86400,43,0.00148705,1
MaxDiffAreaHistogram,int,3,86400,24,0.0015903,1
MaxDiffAreaHistogram,string,6,86400,2,0.00855779,1
MaxDiffAreaHistogram,string,7,86400,3,0.00960391,1
MaxDiffAreaHistogram,string,8,86400,4,0.01032,1
MaxDiffAreaHistogram,int,2,7.38194e+06,100,0.1108,1
MaxDiffAreaHistogram,string,9,36000,3,0.00736465,1
MaxDiffAreaHistogram,int,2,86400,43,0.0218155,1
MaxDiffAreaHistogram,int,0,86400,43,0.0220893,1
MaxDiffAreaHistogram,string,21,203486,100,0.65546,1
MaxDiffAreaHistogram,int,11,203485,10,0.0035964,1
MaxDiffAreaHistogram,string,1,86400,43,0.253238,1
MaxDiffAreaHistogram,string,1,204000,100,0.306928,1
MaxDiffAreaHistogram,int,0,1.27912e+06,100,1.59495,1
MaxDiffAreaHistogram,int,16,1.69058e+06,100,1.45,1
MaxDiffAreaHistogram,int,6,1.65661e+06,100,0.293013,1
MaxDiffAreaHistogram,float,16,2.76985e+07,100,4.56922,1
MaxDiffAreaHistogram,float,15,2.76744e+07,100,4.92014,1
MaxDiffAreaHistogram,string,16,24,5,0.00055288,1
MaxDiffAreaHistogram,string,19,24,5,0.000540417,1
MaxDiffAreaHistogram,string,23,24,1,0.000464831,1
MaxDiffAreaHistogram,string,21,24,5,0.00048602,1
MaxDiffAreaHistogram,string,20,24,5,0.00418617,1
MaxDiffAreaHistogram,float,24,24,2,0.00429671,1
MaxDiffAreaHistogram,string,22,24,5,0.00442784,1
MaxDiffAreaHistogram,string,17,24,5,0.00456353,1
MaxDiffAreaHistogram,float,25,24,5,0.00438962,1
MaxDiffAreaHistogram,string,18,24,5,0.00456317,1
MaxDiffAreaHistogram,int,9,24,5,0.00422597,1
MaxDiffAreaHistogram,string,14,24,5,0.000495098,1
MaxDiffAreaHistogram,int,13,24,5,0.0042401,1
MaxDiffAreaHistogram,int,6,20,5,0.00429185,1
MaxDiffAreaHistogram,string,12,24,5,0.000482032,1
MaxDiffAreaHistogram,string,8,24,5,0.000434874,1
MaxDiffAreaHistogram,string,15,24,5,0.000500804,1
MaxDiffAreaHistogram,string,4,24,4,0.000209718,1
MaxDiffAreaHistogram,string,2,24,4,0.00017069,1
MaxDiffAreaHistogram,string,3,12,3,0.00319526,1
MaxDiffAreaHistogram,string,11,24,5,0.00768051,1
MaxDiffAreaHistogram,string,10,24,5,0.00423331,1
MaxDiffAreaHistogram,int,5,24,5,0.00336925,1
MaxDiffAreaHistogram,string,1,24,5,0.000332882,1
MaxDiffAreaHistogram,int,0,24,5,0.00020957,1
MaxDiffAreaHistogram,string,7,24,1,0.0108585,1
MaxDiffAreaHistogram,int,5,2.76964e+07,100,0.281469,1
MaxDiffAreaHistogram,int,6,2.76984e+07,100,0.829776,1
MaxDiffAreaHistogram,string,1,1.27912e+06,100,2.96729,1
MaxDiffAreaHistogram,float,22,2.76721e+07,100,4.70569,1
MaxDiffAreaHistogram,float,20,2.76398e+07,100,5.36896,1
MaxDiffAreaHistogram,string,1,1e+06,100,2.89226,1
MaxDiffAreaHistogram,float,17,2.76936e+07,100,5.71541,1
MaxDiffAreaHistogram,int,10,2.76976e+07,100,0.364359,1
MaxDiffAreaHistogram,int,9,2.90024e+07,100,4.05414,1
MaxDiffAreaHistogram,int,7,2.76999e+07,100,0.426542,1
MaxDiffAreaHistogram,string,16,1.23427e+06,100,3.42597,1
MaxDiffAreaHistogram,int,6,1.23478e+06,100,0.0163314,1
MaxDiffAreaHistogram,int,0,2.76971e+07,100,0.409485,1
MaxDiffAreaHistogram,float,21,2.76085e+07,100,5.86832,1
MaxDiffAreaHistogram,float,12,2.77004e+07,100,1.01603,1
MaxDiffAreaHistogram,int,1,20,5,0.000295758,1
MaxDiffAreaHistogram,int,0,20,5,0.000303564,1
MaxDiffAreaHistogram,int,2,20,5,0.000416436,1
MaxDiffAreaHistogram,float,27,1.44928e+07,100,0.947613,1
MaxDiffAreaHistogram,float,26,1.44928e+07,100,1.20017,1
MaxDiffAreaHistogram,int,16,1.44929e+07,100,0.174085,1
MaxDiffAreaHistogram,int,2,2.90026e+07,100,0.806885,1
MaxDiffAreaHistogram,float,11,2.76988e+07,100,0.886281,1
MaxDiffAreaHistogram,int,1,2.76986e+07,100,0.30489,1
MaxDiffAreaHistogram,string,1,55,5,0.000537812,1
MaxDiffAreaHistogram,string,2,55,5,0.000506926,1
MaxDiffAreaHistogram,int,0,55,5,0.00047808,1
MaxDiffAreaHistogram,int,4,7200,5,0.000340074,1
MaxDiffAreaHistogram,int,3,7200,5,0.000379369,1
MaxDiffAreaHistogram,int,1,7200,5,0.000422804,1
MaxDiffAreaHistogram,string,2,7200,5,0.00345915,1
MaxDiffAreaHistogram,int,0,7200,5,0.00342011,1
MaxDiffAreaHistogram,float,29,1.44926e+07,100,2.0184,1
MaxDiffAreaHistogram,int,6,1.44923e+07,100,0.654541,1
MaxDiffAreaHistogram,float,28,1.44928e+07,100,2.23256,1
MaxDiffAreaHistogram,float,31,1.45654e+07,100,2.33753,1
MaxDiffAreaHistogram,float,24,1.44928e+07,100,2.3506,1
MaxDiffAreaHistogram,int,18,1.4493e+07,100,0.176597,1
MaxDiffAreaHistogram,float,19,1.44925e+07,100,0.450676,1
MaxDiffAreaHistogram,int,14,1.44923e+07,15,0.128107,1
MaxDiffAreaHistogram,int,9,1.44922e+07,100,0.134307,1
MaxDiffAreaHistogram,float,21,1.44925e+07,100,0.539638,1
MaxDiffAreaHistogram,float,25,1.44924e+07,100,3.01267,1
MaxDiffAreaHistogram,int,11,1.44928e+07,30,0.157215,1
MaxDiffAreaHistogram,int,4,1.44924e+07,100,0.596435,1
MaxDiffAreaHistogram,float,33,1.45654e+07,100,3.14379,1
MaxDiffAreaHistogram,int,1,1.44926e+07,100,0.179108,1
MaxDiffAreaHistogram,float,30,1.44924e+07,100,3.26531,1
MaxDiffAreaHistogram,int,8,1.44922e+07,100,0.865562,1
MaxDiffAreaHistogram,float,32,1.45654e+07,100,3.46602,1
MaxDiffAreaHistogram,int,15,1.45654e+07,100,0.604313,1
MaxDiffAreaHistogram,int,5,1.44928e+07,100,0.198341,1
MaxDiffAreaHistogram,float,20,1.44925e+07,100,0.864048,1
MaxDiffAreaHistogram,int,17,1.45654e+07,100,3.1902,1
MaxDiffAreaHistogram,int,10,1.44929e+07,100,0.660567,1
MaxDiffAreaHistogram,float,23,1.44924e+07,100,1.71183,1
MaxDiffAreaHistogram,int,7,1.44928e+07,100,0.757267,1
MaxDiffAreaHistogram,float,22,1.44924e+07,100,1.48906,1
MaxDiffAreaHistogram,int,0,1.44927e+07,100,0.181795,1
MaxDiffAreaHistogram,int,13,1.44928e+07,20,0.12896,1
MaxDiffAreaHistogram,int,12,1.44924e+07,100,0.163592,1
MaxDiffAreaHistogram,int,2,1.44928e+07,100,0.143826,1
MaxDiffAreaHistogram,int,3,1.44928e+07,100,0.555304,1
MaxDiffAreaHistogram,int,0,20,5,0.00155262,2
MaxDiffAreaHistogram,string,4,20,5,0.00344445,2
