HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffFrequencyHistogram,string,7,20210,10,0.0470591,1,100
MaxDiffFrequencyHistogram,string,8,20203,3,0.00407468,1,100
MaxDiffFrequencyHistogram,int,0,7200,5,0.00228544,1,100
MaxDiffFrequencyHistogram,int,1,7200,5,0.00046833,1,100
MaxDiffFrequencyHistogram,string,2,7200,5,0.00144482,1,100
MaxDiffFrequencyHistogram,int,3,7200,5,0.000503208,1,100
MaxDiffFrequencyHistogram,int,4,7200,5,0.000454169,1,100
MaxDiffFrequencyHistogram,int,0,2.77876e+07,100,0.148622,1,100
MaxDiffFrequencyHistogram,int,1,2.77856e+07,100,0.204609,1,100
MaxDiffFrequencyHistogram,int,2,2.8795e+07,100,0.38832,1,100
MaxDiffFrequencyHistogram,int,3,2.77861e+07,100,0.707304,1,100
MaxDiffFrequencyHistogram,int,4,2.77875e+07,100,0.771423,1,100
MaxDiffFrequencyHistogram,int,5,2.77866e+07,100,0.164409,1,100
MaxDiffFrequencyHistogram,int,6,2.77871e+07,100,0.584655,1,100
MaxDiffFrequencyHistogram,int,7,2.77879e+07,100,0.148065,1,100
MaxDiffFrequencyHistogram,int,8,2.77868e+07,55,0.147995,1,100
MaxDiffFrequencyHistogram,int,9,2.73393e+07,100,3.19946,1,100
MaxDiffFrequencyHistogram,int,10,2.77871e+07,100,0.154245,1,100
MaxDiffFrequencyHistogram,float,11,2.77523e+07,100,0.944623,1,100
MaxDiffFrequencyHistogram,float,12,2.77797e+07,100,0.484614,1,100
MaxDiffFrequencyHistogram,float,13,2.76947e+07,100,0.963114,1,100
MaxDiffFrequencyHistogram,float,14,2.77868e+07,100,0.426612,1,100
MaxDiffFrequencyHistogram,float,15,2.77711e+07,100,0.71477,1,100
MaxDiffFrequencyHistogram,float,16,2.77109e+07,100,0.855206,1,100
MaxDiffFrequencyHistogram,float,17,2.77232e+07,100,0.706687,1,100
MaxDiffFrequencyHistogram,float,18,2.77258e+07,100,0.697758,1,100
MaxDiffFrequencyHistogram,float,19,2.77392e+07,100,0.874314,1,100
MaxDiffFrequencyHistogram,int,0,1.44044e+07,100,0.0705439,1,100
MaxDiffFrequencyHistogram,int,1,1.44044e+07,100,0.179986,1,100
MaxDiffFrequencyHistogram,int,2,1.44044e+07,100,0.222301,1,100
MaxDiffFrequencyHistogram,int,3,1.41172e+07,100,0.494263,1,100
MaxDiffFrequencyHistogram,int,4,1.41168e+07,100,0.486509,1,100
MaxDiffFrequencyHistogram,int,5,1.41163e+07,100,0.0884975,1,100
MaxDiffFrequencyHistogram,int,6,1.41166e+07,100,0.328362,1,100
MaxDiffFrequencyHistogram,int,7,1.41168e+07,100,0.544236,1,100
MaxDiffFrequencyHistogram,int,8,1.41162e+07,100,0.54339,1,100
MaxDiffFrequencyHistogram,int,9,1.4116e+07,100,0.0974355,1,100
MaxDiffFrequencyHistogram,int,10,1.41162e+07,100,0.382739,1,100
MaxDiffFrequencyHistogram,int,11,1.41162e+07,30,0.0864522,1,100
MaxDiffFrequencyHistogram,int,12,1.41163e+07,100,0.0851445,1,100
MaxDiffFrequencyHistogram,int,13,1.41166e+07,20,0.0748543,1,100
MaxDiffFrequencyHistogram,int,14,1.41158e+07,15,0.0813219,1,100
MaxDiffFrequencyHistogram,int,15,1.41165e+07,55,0.0814374,1,100
MaxDiffFrequencyHistogram,int,16,1.44044e+07,100,1.7545,1,100
MaxDiffFrequencyHistogram,int,17,1.41165e+07,100,0.089802,1,100
MaxDiffFrequencyHistogram,float,18,1.4116e+07,100,0.552672,1,100
MaxDiffFrequencyHistogram,float,19,1.41158e+07,100,0.288248,1,100
