benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
TPC-DS,MaxDiffAreaHistogram,92,2,TableScan,65535,91,65535.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,93,0,JoinHashLeft,287997024,287997024,287997024.000000,8780155.000000,8
TPC-DS,MaxDiffAreaHistogram,93,1,JoinHashRight,28795080,287997024,28795080.000000,8780155.000000,8
TPC-DS,MaxDiffAreaHistogram,93,2,TableScan,55,1,55.000000,1.000000,8
TPC-DS,MaxDiffAreaHistogram,94,0,JoinHashLeft,7197670,8021,7197670.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,94,1,JoinHashLeft,72001237,80823,72001240.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,94,2,JoinHashLeft,72001237,3023649,72001240.000000,0.000012,8
TPC-DS,MaxDiffAreaHistogram,94,3,JoinHashLeft,24,12,24.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,94,4,JoinHashLeft,1000000,472349,1000000.000000,0.000001,8
TPC-DS,MaxDiffAreaHistogram,94,5,TableScan,65535,61,65535.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,95,0,JoinHashLeft,24,12,24.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,95,1,JoinHashLeft,1000000,364453,1000000.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,95,2,JoinHashLeft,72001237,3023649,72001240.000000,0.000012,8
TPC-DS,MaxDiffAreaHistogram,95,3,JoinHashRight,7197670,1016899034,7197670.000000,86036864.000000,8
TPC-DS,MaxDiffAreaHistogram,95,4,TableScan,65535,61,65535.000000,0.000000,8
TPC-DS,MaxDiffAreaHistogram,95,5,JoinHashLeft,72001237,72001237,72001240.000000,6531772.000000,8
TPC-DS,MaxDiffAreaHistogram,95,6,JoinHashRight,72001237,72001237,72001240.000000,6531772.000000,8
TPC-DS,MaxDiffAreaHistogram,95,7,JoinHashLeft,72001237,72001237,72001240.000000,6531772.000000,8
TPC-DS,MaxDiffAreaHistogram,95,8,JoinHashRight,72001237,72001237,72001240.000000,6531772.000000,8
TPC-DS,MaxDiffAreaHistogram,96,0,TableScan,20865,3600,20865.000000,3600.000000,8
TPC-DS,MaxDiffAreaHistogram,96,1,TableScan,402,55,402.000000,52.000004,8
TPC-DS,MaxDiffAreaHistogram,96,2,JoinHashLeft,287997024,5483433,287997024.000000,457079.812500,8
TPC-DS,MaxDiffAreaHistogram,96,3,TableScan,7200,720,7200.000000,720.000000,8
TPC-DS,MaxDiffAreaHistogram,97,0,JoinHashLeft,287997024,55293752,287997024.000000,98627.500000,8
TPC-DS,MaxDiffAreaHistogram,97,1,JoinHashLeft,143997065,28660144,143997072.000000,78947.000000,8
TPC-DS,MaxDiffAreaHistogram,97,2,TableScan,65535,366,65535.000000,327.804352,8
TPC-DS,MaxDiffAreaHistogram,99,0,JoinHashRight,30,28521632,30.000000,25.053555,8
TPC-DS,MaxDiffAreaHistogram,99,1,JoinHashRight,20,28521632,20.000000,25.053555,8
TPC-DS,MaxDiffAreaHistogram,99,2,JoinHashRight,20,28521632,20.000000,25.053555,8
TPC-DS,MaxDiffAreaHistogram,99,3,JoinHashRight,30,28539605,30.000000,317.494019,8
TPC-DS,MaxDiffAreaHistogram,99,4,JoinHashLeft,143997065,28647730,143997072.000000,50989.859375,8
TPC-DS,MaxDiffAreaHistogram,99,5,TableScan,65535,366,65535.000000,327.804352,8
TPC-DS,MaxDiffAreaHistogram,01,0,JoinHashLeft,2000000,558900,2000000.000000,176.923874,7
TPC-DS,MaxDiffAreaHistogram,01,1,JoinHashLeft,28795080,5580151,28795080.000000,28378.779297,7
TPC-DS,MaxDiffAreaHistogram,01,2,TableScan,402,45,402.000000,45.000000,7
TPC-DS,MaxDiffAreaHistogram,01,3,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,03,0,TableScan,73049,6000,73049.000000,6000.000000,7
TPC-DS,MaxDiffAreaHistogram,03,1,TableScan,204000,359,204000.000000,362.000000,7
TPC-DS,MaxDiffAreaHistogram,03,2,JoinHashLeft,287997024,497150,287997024.000000,35649.710938,7
TPC-DS,MaxDiffAreaHistogram,06,0,JoinHashLeft,1000000,212383,1000000.000000,1041.522949,7
TPC-DS,MaxDiffAreaHistogram,06,1,JoinHashRight,2000000,2845205,2000000.000000,14930.602539,7
TPC-DS,MaxDiffAreaHistogram,06,2,Aggregate,204000,11,204000.000000,204000.000000,7
TPC-DS,MaxDiffAreaHistogram,06,3,JoinHashLeft,204000,102000,204000.000000,1041.523193,7
TPC-DS,MaxDiffAreaHistogram,06,4,JoinHashRight,2000000,2845205,2000000.000000,14930.602539,7
TPC-DS,MaxDiffAreaHistogram,06,5,JoinHashLeft,287997024,2913776,287997024.000000,224124.406250,7
TPC-DS,MaxDiffAreaHistogram,06,6,JoinHashLeft,73049,31,73049.000000,851.763062,7
TPC-DS,MaxDiffAreaHistogram,06,7,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,07,0,JoinHashLeft,204000,103401,204000.000000,403.354065,7
TPC-DS,MaxDiffAreaHistogram,07,1,JoinHashLeft,287997024,55293752,287997024.000000,86794.148438,7
TPC-DS,MaxDiffAreaHistogram,07,2,JoinHashLeft,1000,1000,1000.000000,26.872953,7
TPC-DS,MaxDiffAreaHistogram,07,3,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,07,4,TableScan,1920800,274400,1920800.000000,274400.000000,7
TPC-DS,MaxDiffAreaHistogram,09,0,TableScan,55,1,55.000000,1.000000,7
TPC-DS,MaxDiffAreaHistogram,10,0,JoinHashLeft,287997024,853038,287997024.000000,14905.184570,7
TPC-DS,MaxDiffAreaHistogram,10,1,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,10,2,JoinHashLeft,1920800,17887,1920800.000000,908.825562,7
TPC-DS,MaxDiffAreaHistogram,10,3,JoinHashLeft,2000000,18671,2000000.000000,941.759460,7
TPC-DS,MaxDiffAreaHistogram,10,4,JoinHashLeft,72001237,2847826,72001240.000000,9725.167969,7
TPC-DS,MaxDiffAreaHistogram,10,5,JoinHashLeft,143997065,5396375,143997072.000000,25347.312500,7
TPC-DS,MaxDiffAreaHistogram,10,6,TableScan,1000000,625,1000000.000000,460.980774,7
TPC-DS,MaxDiffAreaHistogram,10,7,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,10,8,TableScan,1000000,309,1000000.000000,499.705902,7
TPC-DS,MaxDiffAreaHistogram,10,9,TableScan,1000000,320,1000000.000000,456.537323,7
TPC-DS,MaxDiffAreaHistogram,10,10,TableScan,1000000,308,1000000.000000,407.529419,7
TPC-DS,MaxDiffAreaHistogram,10,11,TableScan,1000000,7804,1000000.000000,2930.000000,7
TPC-DS,MaxDiffAreaHistogram,13,0,JoinHashLeft,7200,7200,7200.000000,0.000019,7
TPC-DS,MaxDiffAreaHistogram,13,1,JoinHashLeft,1000000,933791,1000000.000000,0.000019,7
TPC-DS,MaxDiffAreaHistogram,13,2,JoinHashLeft,1920800,1455863,1920800.000000,0.004226,7
TPC-DS,MaxDiffAreaHistogram,13,3,JoinHashLeft,402,201,402.000000,0.916319,7
TPC-DS,MaxDiffAreaHistogram,13,4,JoinHashLeft,287997024,54727485,287997024.000000,86794.148438,7
TPC-DS,MaxDiffAreaHistogram,13,5,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,15,0,JoinHashLeft,1000000,337549,1000000.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,15,1,JoinHashLeft,143997065,4128360,0.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,15,2,JoinHashLeft,2000000,411803,2000000.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,15,3,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,16,0,JoinHashLeft,14404374,11314,14404374.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,16,1,JoinHashLeft,143997065,113107,143997072.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,16,2,JoinHashLeft,143997065,4960555,143997072.000000,0.000018,7
TPC-DS,MaxDiffAreaHistogram,16,3,JoinHashLeft,30,20,30.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,16,4,JoinHashLeft,1000000,718692,1000000.000000,0.000001,7
TPC-DS,MaxDiffAreaHistogram,16,5,TableScan,65535,61,65535.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,17,0,JoinHashLeft,204000,37,204000.000000,0.002317,7
TPC-DS,MaxDiffAreaHistogram,17,1,JoinHashLeft,143997065,25968401,143997072.000000,0.484949,7
TPC-DS,MaxDiffAreaHistogram,17,2,JoinHashLeft,73049,190,73049.000000,0.002317,7
TPC-DS,MaxDiffAreaHistogram,17,3,JoinHashRight,402,7866461,402.000000,1436.870605,7
TPC-DS,MaxDiffAreaHistogram,17,4,JoinHashLeft,73049,267,73049.000000,0.041652,7
TPC-DS,MaxDiffAreaHistogram,17,5,JoinHashLeft,28795080,844036,28795080.000000,41.071487,7
TPC-DS,MaxDiffAreaHistogram,17,6,JoinHashRight,402,7866461,402.000000,1436.870605,7
TPC-DS,MaxDiffAreaHistogram,17,7,JoinHashLeft,287997024,8055482,287997024.000000,21568.457031,7
TPC-DS,MaxDiffAreaHistogram,17,8,TableScan,65535,91,65535.000000,81.969284,7
TPC-DS,MaxDiffAreaHistogram,19,0,JoinHashLeft,1000000,127284,1000000.000000,2.207023,7
TPC-DS,MaxDiffAreaHistogram,19,1,JoinHashLeft,402,201,402.000000,2.207024,7
TPC-DS,MaxDiffAreaHistogram,19,2,JoinHashLeft,2000000,137510,2000000.000000,33.128983,7
TPC-DS,MaxDiffAreaHistogram,19,3,TableScan,204000,3659,204000.000000,3659.000000,7
TPC-DS,MaxDiffAreaHistogram,19,4,JoinHashLeft,287997024,8813780,287997024.000000,7129.008301,7
TPC-DS,MaxDiffAreaHistogram,19,5,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,25,0,JoinHashLeft,143997065,8947213,143997072.000000,0.036256,7
TPC-DS,MaxDiffAreaHistogram,25,1,JoinHashLeft,65535,69,65535.000000,0.000173,7
TPC-DS,MaxDiffAreaHistogram,25,2,JoinHashLeft,65535,206,65535.000000,0.003114,7
TPC-DS,MaxDiffAreaHistogram,25,3,JoinHashLeft,28795080,273348,28795080.000000,0.946980,7
TPC-DS,MaxDiffAreaHistogram,25,4,JoinHashRight,402,2549322,402.000000,474.927979,7
TPC-DS,MaxDiffAreaHistogram,25,5,JoinHashLeft,204000,102000,204000.000000,33.129749,7
TPC-DS,MaxDiffAreaHistogram,25,6,JoinHashRight,402,2549322,402.000000,474.927979,7
TPC-DS,MaxDiffAreaHistogram,25,7,JoinHashLeft,287997024,2610477,287997024.000000,7129.008301,7
TPC-DS,MaxDiffAreaHistogram,25,8,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,26,0,JoinHashLeft,204000,100542,204000.000000,367.843597,7
TPC-DS,MaxDiffAreaHistogram,26,1,JoinHashLeft,143997065,28660144,143997072.000000,76992.789062,7
TPC-DS,MaxDiffAreaHistogram,26,2,JoinHashLeft,1000,1000,1000.000000,25.361954,7
TPC-DS,MaxDiffAreaHistogram,26,3,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,26,4,TableScan,1920800,274400,1920800.000000,274400.000000,7
TPC-DS,MaxDiffAreaHistogram,28,0,TableScan,287997024,13751691,287997024.000000,960718.000000,7
TPC-DS,MaxDiffAreaHistogram,28,1,TableScan,287997024,13750558,287997024.000000,959889.000000,7
TPC-DS,MaxDiffAreaHistogram,28,2,TableScan,287997024,13751571,287997024.000000,959428.000000,7
TPC-DS,MaxDiffAreaHistogram,28,3,TableScan,287997024,13751995,287997024.000000,883792.375000,7
TPC-DS,MaxDiffAreaHistogram,28,4,TableScan,287997024,13753918,287997024.000000,958669.000000,7
TPC-DS,MaxDiffAreaHistogram,28,5,TableScan,287997024,13747690,287997024.000000,958518.000000,7
TPC-DS,MaxDiffAreaHistogram,29,0,JoinHashLeft,204000,62,204000.000000,0.003618,7
TPC-DS,MaxDiffAreaHistogram,29,1,JoinHashLeft,402,164,402.000000,0.054308,7
TPC-DS,MaxDiffAreaHistogram,29,2,JoinHashLeft,65535,175,65535.000000,0.003618,7
TPC-DS,MaxDiffAreaHistogram,29,3,JoinHashLeft,287997024,6282,287997024.000000,175.547668,7
TPC-DS,MaxDiffAreaHistogram,29,4,JoinHashLeft,143997065,85652032,143997072.000000,85248.976562,7
TPC-DS,MaxDiffAreaHistogram,29,5,JoinHashLeft,28795080,1831703,28795080.000000,9479.080078,7
TPC-DS,MaxDiffAreaHistogram,29,6,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,29,7,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,29,8,TableScan,73049,366,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,29,9,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,31,0,JoinHashRight,1000000,8224832,1000000.000000,1440.508667,7
TPC-DS,MaxDiffAreaHistogram,31,1,JoinHashRight,1000000,14294816,1000000.000000,1456.442749,7
TPC-DS,MaxDiffAreaHistogram,31,2,JoinHashRight,1000000,7721475,1000000.000000,1440.597168,7
TPC-DS,MaxDiffAreaHistogram,31,3,JoinHashLeft,1000000,274412,1000000.000000,674.839844,7
TPC-DS,MaxDiffAreaHistogram,31,4,JoinHashRight,1000000,8224832,1000000.000000,1440.508667,7
TPC-DS,MaxDiffAreaHistogram,31,5,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,31,6,JoinHashLeft,1000000,158522,1000000.000000,667.507019,7
TPC-DS,MaxDiffAreaHistogram,31,7,JoinHashLeft,1000000,167657,1000000.000000,667.473022,7
TPC-DS,MaxDiffAreaHistogram,31,8,JoinHashLeft,72001237,3839881,72001240.000000,7440.764648,7
TPC-DS,MaxDiffAreaHistogram,31,9,JoinHashRight,1000000,14294816,1000000.000000,1456.442749,7
TPC-DS,MaxDiffAreaHistogram,31,10,JoinHashRight,1000000,7721475,1000000.000000,1440.597168,7
TPC-DS,MaxDiffAreaHistogram,31,11,JoinHashLeft,287997024,8422908,287997024.000000,21623.193359,7
TPC-DS,MaxDiffAreaHistogram,31,12,JoinHashLeft,72001237,2067940,72001240.000000,7359.936035,7
TPC-DS,MaxDiffAreaHistogram,31,13,JoinHashLeft,72001237,2198695,72001240.000000,7359.562988,7
TPC-DS,MaxDiffAreaHistogram,31,14,JoinHashLeft,287997024,14640179,287997024.000000,21862.312500,7
TPC-DS,MaxDiffAreaHistogram,31,15,JoinHashLeft,287997024,7907777,287997024.000000,21624.523438,7
TPC-DS,MaxDiffAreaHistogram,32,0,JoinHashLeft,143997065,4118306,143997072.000000,0.000046,7
TPC-DS,MaxDiffAreaHistogram,32,1,JoinHashLeft,204000,102000,204000.000000,0.000003,7
TPC-DS,MaxDiffAreaHistogram,32,2,TableScan,65535,91,65535.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,34,0,JoinHashLeft,2000000,4419,2000000.000000,0.066617,7
TPC-DS,MaxDiffAreaHistogram,34,1,JoinHashLeft,287997024,37866602,287997024.000000,3157.606445,7
TPC-DS,MaxDiffAreaHistogram,34,2,TableScan,402,45,402.000000,44.000000,7
TPC-DS,MaxDiffAreaHistogram,34,3,JoinHashLeft,7200,7200,7200.000000,1.792495,7
TPC-DS,MaxDiffAreaHistogram,34,4,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,34,5,TableScan,73049,366,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,34,6,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,35,0,JoinHashRight,1000000,1930057,1000000.000000,1930050.125000,7
TPC-DS,MaxDiffAreaHistogram,35,1,JoinHashLeft,287997024,187552885,287997024.000000,33975.335938,7
TPC-DS,MaxDiffAreaHistogram,35,2,JoinHashLeft,2000000,1930057,2000000.000000,1930055.375000,7
TPC-DS,MaxDiffAreaHistogram,35,3,JoinHashRight,1920800,1930057,1920800.000000,1930055.375000,7
TPC-DS,MaxDiffAreaHistogram,35,4,JoinHashLeft,72001237,8104405,72001240.000000,22159.976562,7
TPC-DS,MaxDiffAreaHistogram,35,5,JoinHashLeft,143997065,15916021,143997072.000000,57757.199219,7
TPC-DS,MaxDiffAreaHistogram,35,6,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,35,7,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,37,0,JoinHashLeft,143997065,4308,143997072.000000,0.000002,7
TPC-DS,MaxDiffAreaHistogram,37,1,JoinHashLeft,399330000,13770000,399329984.000000,0.000208,7
TPC-DS,MaxDiffAreaHistogram,37,2,JoinHashLeft,204000,102000,204000.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,37,3,TableScan,65535,61,65535.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,39a,0,JoinHashRight,15,6120000,15.000000,215.841904,7
TPC-DS,MaxDiffAreaHistogram,39a,1,JoinHashRight,15,6120000,15.000000,196.663101,7
TPC-DS,MaxDiffAreaHistogram,39a,2,JoinHashRight,15,6120000,15.000000,3091.612061,7
TPC-DS,MaxDiffAreaHistogram,39a,3,JoinHashRight,15,6120000,15.000000,2816.897461,7
TPC-DS,MaxDiffAreaHistogram,39a,4,JoinHashLeft,204000,102000,204000.000000,3091.796387,7
TPC-DS,MaxDiffAreaHistogram,39a,5,JoinHashLeft,204000,102000,204000.000000,2817.068848,7
TPC-DS,MaxDiffAreaHistogram,39a,6,JoinHashLeft,399330000,6120000,399329984.000000,44285.468750,7
TPC-DS,MaxDiffAreaHistogram,39a,7,JoinHashLeft,399330000,6120000,399329984.000000,40350.347656,7
TPC-DS,MaxDiffAreaHistogram,39a,8,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,39b,0,JoinHashRight,15,6120000,15.000000,196.663101,7
TPC-DS,MaxDiffAreaHistogram,39b,1,JoinHashRight,15,6120000,15.000000,215.841904,7
TPC-DS,MaxDiffAreaHistogram,39b,2,JoinHashRight,15,6120000,15.000000,2816.897461,7
TPC-DS,MaxDiffAreaHistogram,39b,3,JoinHashRight,15,6120000,15.000000,3091.612061,7
TPC-DS,MaxDiffAreaHistogram,39b,4,JoinHashLeft,204000,102000,204000.000000,2817.068848,7
TPC-DS,MaxDiffAreaHistogram,39b,5,JoinHashLeft,204000,102000,204000.000000,3091.796387,7
TPC-DS,MaxDiffAreaHistogram,39b,6,JoinHashLeft,399330000,6120000,399329984.000000,40350.347656,7
TPC-DS,MaxDiffAreaHistogram,39b,7,JoinHashLeft,399330000,6120000,399329984.000000,44285.468750,7
TPC-DS,MaxDiffAreaHistogram,39b,8,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,41,0,TableScan,204000,2558,204000.000000,5120.322754,7
TPC-DS,MaxDiffAreaHistogram,42,0,TableScan,204000,3648,204000.000000,3648.000000,7
TPC-DS,MaxDiffAreaHistogram,42,1,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,42,2,JoinHashLeft,287997024,8884749,287997024.000000,7129.008301,7
TPC-DS,MaxDiffAreaHistogram,43,0,TableScan,402,224,402.000000,402.000000,7
TPC-DS,MaxDiffAreaHistogram,43,1,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,43,2,JoinHashLeft,287997024,55293752,287997024.000000,86794.148438,7
TPC-DS,MaxDiffAreaHistogram,45,0,JoinHashLeft,1000000,152960,1000000.000000,60.554863,7
TPC-DS,MaxDiffAreaHistogram,45,1,TableScan,204000,10,204000.000000,10.000000,7
TPC-DS,MaxDiffAreaHistogram,45,2,JoinHashLeft,204000,102000,204000.000000,60.554813,7
TPC-DS,MaxDiffAreaHistogram,45,3,JoinHashLeft,2000000,166096,2000000.000000,667.511292,7
TPC-DS,MaxDiffAreaHistogram,45,4,JoinHashLeft,72001237,2081100,72001240.000000,7359.936035,7
TPC-DS,MaxDiffAreaHistogram,45,5,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,48,0,JoinHashLeft,1920800,817786,1920800.000000,0.000301,7
TPC-DS,MaxDiffAreaHistogram,48,1,JoinHashLeft,1000000,982424,1000000.000000,0.482311,7
TPC-DS,MaxDiffAreaHistogram,48,2,JoinHashLeft,402,201,402.000000,7.239869,7
TPC-DS,MaxDiffAreaHistogram,48,3,JoinHashLeft,287997024,55293752,287997024.000000,86794.148438,7
TPC-DS,MaxDiffAreaHistogram,48,4,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,50,0,JoinHashLeft,73049,206,73049.000000,0.060854,7
TPC-DS,MaxDiffAreaHistogram,50,1,JoinHashLeft,402,201,402.000000,0.913424,7
TPC-DS,MaxDiffAreaHistogram,50,2,JoinHashLeft,287997024,3353982,287997024.000000,2950.891113,7
TPC-DS,MaxDiffAreaHistogram,50,3,JoinHashLeft,28795080,292725,28795080.000000,2408.639160,7
TPC-DS,MaxDiffAreaHistogram,50,4,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,52,0,TableScan,204000,3648,204000.000000,3648.000000,7
TPC-DS,MaxDiffAreaHistogram,52,1,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,52,2,JoinHashLeft,287997024,8884749,287997024.000000,7129.008301,7
TPC-DS,MaxDiffAreaHistogram,55,0,TableScan,204000,3610,204000.000000,3610.000000,7
TPC-DS,MaxDiffAreaHistogram,55,1,JoinHashLeft,287997024,8805801,287997024.000000,7129.008301,7
TPC-DS,MaxDiffAreaHistogram,55,2,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,62,0,JoinHashRight,24,14458254,24.000000,21.861601,7
TPC-DS,MaxDiffAreaHistogram,62,1,JoinHashRight,20,14458254,20.000000,21.861603,7
TPC-DS,MaxDiffAreaHistogram,62,2,JoinHashRight,20,14458666,20.000000,241.043472,7
TPC-DS,MaxDiffAreaHistogram,62,3,JoinHashRight,24,14459522,24.000000,2657.738037,7
TPC-DS,MaxDiffAreaHistogram,62,4,JoinHashLeft,72001237,14461408,72001240.000000,29304.191406,7
TPC-DS,MaxDiffAreaHistogram,62,5,TableScan,65535,366,65535.000000,327.804352,7
TPC-DS,MaxDiffAreaHistogram,65,0,JoinHashRight,402,18974230,402.000000,5746.283203,7
TPC-DS,MaxDiffAreaHistogram,65,1,JoinHashLeft,204000,102000,204000.000000,400.845123,7
TPC-DS,MaxDiffAreaHistogram,65,2,JoinHashRight,402,53151837,402.000000,5746.283203,7
TPC-DS,MaxDiffAreaHistogram,65,3,JoinHashLeft,287997024,54433579,287997024.000000,86255.812500,7
TPC-DS,MaxDiffAreaHistogram,65,4,TableScan,65535,365,65535.000000,327.804352,7
TPC-DS,MaxDiffAreaHistogram,69,0,JoinHashLeft,1920800,177728,1920800.000000,22363.349609,7
TPC-DS,MaxDiffAreaHistogram,69,1,JoinHashLeft,72001237,2081058,72001240.000000,7359.936035,7
TPC-DS,MaxDiffAreaHistogram,69,2,JoinHashLeft,143997065,4128216,143997072.000000,19182.408203,7
TPC-DS,MaxDiffAreaHistogram,69,3,JoinHashLeft,2000000,193128,2000000.000000,23173.779297,7
TPC-DS,MaxDiffAreaHistogram,69,4,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,69,5,JoinHashLeft,287997024,7924972,287997024.000000,21624.523438,7
TPC-DS,MaxDiffAreaHistogram,69,6,TableScan,1000000,37132,1000000.000000,37132.000000,7
TPC-DS,MaxDiffAreaHistogram,69,7,TableScan,1000000,10028,1000000.000000,10028.000000,7
TPC-DS,MaxDiffAreaHistogram,69,8,TableScan,1000000,49289,1000000.000000,49289.000000,7
TPC-DS,MaxDiffAreaHistogram,69,9,TableScan,65535,365,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,73,0,JoinHashLeft,2000000,80,2000000.000000,0.066617,7
TPC-DS,MaxDiffAreaHistogram,73,1,JoinHashLeft,287997024,10806327,287997024.000000,2105.073730,7
TPC-DS,MaxDiffAreaHistogram,73,2,TableScan,402,94,402.000000,177.166672,7
TPC-DS,MaxDiffAreaHistogram,73,3,JoinHashLeft,7200,7200,7200.000000,6.899225,7
TPC-DS,MaxDiffAreaHistogram,73,4,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,73,5,TableScan,73049,366,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,73,6,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,79,0,JoinHashLeft,2000000,637707,2000000.000000,1.353072,7
TPC-DS,MaxDiffAreaHistogram,79,1,TableScan,402,378,402.000000,378.000000,7
TPC-DS,MaxDiffAreaHistogram,79,2,JoinHashLeft,287997024,23517003,287997024.000000,4576.773926,7
TPC-DS,MaxDiffAreaHistogram,79,3,TableScan,7200,720,7200.000000,720.000000,7
TPC-DS,MaxDiffAreaHistogram,79,4,TableScan,7200,2400,7200.000000,2400.000000,7
TPC-DS,MaxDiffAreaHistogram,79,5,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,79,6,TableScan,73049,366,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,79,7,TableScan,73049,365,73049.000000,365.250000,7
TPC-DS,MaxDiffAreaHistogram,81,0,TableScan,1000000,49289,1000000.000000,49289.000000,7
TPC-DS,MaxDiffAreaHistogram,81,1,JoinHashLeft,2000000,1500626,2000000.000000,5849.345703,7
TPC-DS,MaxDiffAreaHistogram,81,2,JoinHashLeft,1000000,939266,1000000.000000,13146.184570,7
TPC-DS,MaxDiffAreaHistogram,81,3,JoinHashLeft,14404374,2871181,14404374.000000,29545.230469,7
TPC-DS,MaxDiffAreaHistogram,81,4,TableScan,65535,366,65535.000000,329.850647,7
TPC-DS,MaxDiffAreaHistogram,82,0,JoinHashLeft,287997024,31460,287997024.000000,0.000005,7
TPC-DS,MaxDiffAreaHistogram,82,1,JoinHashLeft,399330000,13770000,399329984.000000,0.000208,7
TPC-DS,MaxDiffAreaHistogram,82,2,JoinHashLeft,204000,102000,204000.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,82,3,TableScan,65535,61,65535.000000,0.000000,7
TPC-DS,MaxDiffAreaHistogram,83,0,JoinHashRight,204000,71160,204000.000000,5678459.000000,7
TPC-DS,MaxDiffAreaHistogram,83,1,JoinHashRight,204000,131734,204000.000000,2969413.000000,7
TPC-DS,MaxDiffAreaHistogram,83,2,JoinHashRight,204000,260321,204000.000000,1421520.875000,7
TPC-DS,MaxDiffAreaHistogram,83,3,JoinHashLeft,7197670,71160,7197670.000000,6247276.000000,7
TPC-DS,MaxDiffAreaHistogram,83,4,JoinHashLeft,14404374,131734,14404374.000000,6539980.000000,7
TPC-DS,MaxDiffAreaHistogram,83,5,JoinHashRight,204000,260321,204000.000000,1421520.875000,7
TPC-DS,MaxDiffAreaHistogram,83,6,JoinHashLeft,73049,21,73049.000000,73049.000000,7
TPC-DS,MaxDiffAreaHistogram,83,7,JoinHashLeft,28795080,260321,28795080.000000,6284607.000000,7
