HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT,SAMPLING_RATE
MaxDiffFrequencyHistogram,string,18,73049,2,0.0323226,1,100
MaxDiffFrequencyHistogram,int,8,73049,12,0.00273957,1,100
MaxDiffFrequencyHistogram,int,19,73049,36,0.000930493,1,100
MaxDiffFrequencyHistogram,int,9,73049,31,0.000424983,1,100
MaxDiffFrequencyHistogram,int,20,73049,36,0.000878255,1,100
MaxDiffFrequencyHistogram,int,10,73049,4,0.000396326,1,100
MaxDiffFrequencyHistogram,int,0,73049,36,0.00836516,1,100
MaxDiffFrequencyHistogram,int,21,73049,36,0.00728024,1,100
MaxDiffFrequencyHistogram,int,11,73049,36,0.000485215,1,100
MaxDiffFrequencyHistogram,string,1,73049,36,0.0745176,1,100
MaxDiffFrequencyHistogram,int,22,73049,36,0.00675924,1,100
MaxDiffFrequencyHistogram,int,12,73049,36,0.000602889,1,100
MaxDiffFrequencyHistogram,string,2,73049,36,0.0485548,1,100
MaxDiffFrequencyHistogram,string,23,73049,1,0.00255561,1,100
MaxDiffFrequencyHistogram,int,13,73049,36,0.00140758,1,100
MaxDiffFrequencyHistogram,int,3,73049,36,0.000719072,1,100
MaxDiffFrequencyHistogram,string,24,73049,1,0.0022664,1,100
MaxDiffFrequencyHistogram,string,14,73049,7,0.00285918,1,100
MaxDiffFrequencyHistogram,int,4,73049,36,0.00137705,1,100
MaxDiffFrequencyHistogram,string,25,73049,2,0.00230402,1,100
MaxDiffFrequencyHistogram,string,15,73049,36,0.00331171,1,100
MaxDiffFrequencyHistogram,int,5,73049,36,0.000553299,1,100
MaxDiffFrequencyHistogram,string,26,73049,2,0.00227826,1,100
MaxDiffFrequencyHistogram,string,16,73049,2,0.00226912,1,100
MaxDiffFrequencyHistogram,int,6,73049,36,0.000458626,1,100
MaxDiffFrequencyHistogram,string,27,73049,2,0.00225514,1,100
MaxDiffFrequencyHistogram,string,17,73049,2,0.00226895,1,100
MaxDiffFrequencyHistogram,int,7,73049,7,0.000401778,1,100
MaxDiffFrequencyHistogram,float,24,7.19817e+07,100,2.17049,1,100
MaxDiffFrequencyHistogram,int,14,7.19834e+07,20,0.305403,1,100
MaxDiffFrequencyHistogram,int,4,7.19856e+07,100,0.860121,1,100
MaxDiffFrequencyHistogram,float,25,7.19081e+07,100,2.85109,1,100
MaxDiffFrequencyHistogram,int,15,7.19834e+07,15,0.306146,1,100
MaxDiffFrequencyHistogram,int,5,7.19841e+07,100,0.834949,1,100
MaxDiffFrequencyHistogram,float,26,7.19302e+07,100,1.42702,1,100
MaxDiffFrequencyHistogram,int,16,7.19831e+07,100,0.31165,1,100
MaxDiffFrequencyHistogram,int,6,7.19832e+07,100,0.339883,1,100
MaxDiffFrequencyHistogram,float,27,3.07591e+07,100,1.18705,1,100
MaxDiffFrequencyHistogram,int,17,7.20238e+07,100,1.2267,1,100
