HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME
EquiHeightHistogram,string,1,20,5,0.000344074
EquiHeightHistogram,string,4,20,5,0.000685069
EquiHeightHistogram,string,5,9,5,0.000516428
EquiHeightHistogram,string,9,10,2,0.000480261
GDYHistogram,int,7,53,5,0.000546305
EquiHeightHistogram,string,11,10,5,0.000675077
GDYHistogram,int,4,86400,43,0.00109505
EquiHeightHistogram,string,7,9,5,0.00041939
EquiHeightHistogram,string,10,10,2,0.000628184
EquiHeightHistogram,string,1,10,5,8.0972e-05
EquiHeightHistogram,string,8,10,4,0.00086609
EquiHeightHistogram,string,3,20,4,0.000241332
GDYHistogram,int,5,86400,43,0.00139305
GDYHistogram,int,0,10,5,0.000156827
EquiHeightHistogram,string,26,24,3,7.254e-05
GDYHistogram,int,16,24,5,8.3555e-05
EquiHeightHistogram,string,6,24,5,6.8633e-05
EquiHeightHistogram,string,25,24,3,0.000136094
GDYHistogram,int,4,199,5,0.00147144
GDYHistogram,int,12,199,5,0.00175038
GDYHistogram,float,13,9,1,0.00126257
EquiHeightHistogram,string,15,24,5,0.000103451
EquiHeightHistogram,string,4,9,5,0.00081146
GDYHistogram,int,5,24,5,0.000136886
GDYHistogram,float,30,24,5,0.000664184
GDYHistogram,int,3,9,5,0.000194025
EquiHeightHistogram,string,2,200,4,0.000265976
GDYHistogram,float,29,24,2,0.000305429
EquiHeightHistogram,string,6,9,5,0.00046116
GDYHistogram,int,5,200,5,0.000820934
EquiHeightHistogram,string,20,24,5,0.000116396
EquiHeightHistogram,string,19,24,5,9.4717e-05
EquiHeightHistogram,string,10,24,3,4.3977e-05
GDYHistogram,int,9,24,5,6.8271e-05
GDYHistogram,int,0,24,5,4.3194e-05
GDYHistogram,int,10,198,5,0.000310394
GDYHistogram,int,0,200,5,5.1982e-05
EquiHeightHistogram,string,13,491,1,5.3001e-05
EquiHeightHistogram,string,9,36000,3,0.00392067
EquiHeightHistogram,string,9,494,1,0.00010398
