benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,MaxDiffFrequencyHistogram,12a,3,JoinHashLeft,2528312,10080,2528312.000000,0.010172
JoinOrder,MaxDiffFrequencyHistogram,12a,4,JoinHashLeft,1380035,311617,1380035.000000,0.350365
JoinOrder,MaxDiffFrequencyHistogram,12a,5,JoinHashLeft,2609129,680629,2609129.000000,0.283061
JoinOrder,MaxDiffFrequencyHistogram,12a,6,TableScan,14835720,30801,14835720.000000,2.332595
JoinOrder,MaxDiffFrequencyHistogram,12a,7,TableScan,14835720,243843,14835720.000000,1.902955
JoinOrder,MaxDiffFrequencyHistogram,12a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,0,JoinHashLeft,2528312,4,1872962.000000,0.404887
JoinOrder,MaxDiffFrequencyHistogram,12b,1,JoinHashLeft,14835720,581,14835720.000000,20.741592
JoinOrder,MaxDiffFrequencyHistogram,12b,2,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,3,JoinHashLeft,1380035,672233,1380035.000000,284.837585
JoinOrder,MaxDiffFrequencyHistogram,12b,4,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,12b,5,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,6,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,7,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12b,8,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,12c,0,JoinHashLeft,234997,8449,234997.000000,0.003040
JoinOrder,MaxDiffFrequencyHistogram,12c,1,JoinHashLeft,113,5,113.000000,0.003348
JoinOrder,MaxDiffFrequencyHistogram,12c,2,JoinHashLeft,2528312,32904,2528312.000000,0.006420
JoinOrder,MaxDiffFrequencyHistogram,12c,3,JoinHashLeft,1380035,365701,1380035.000000,0.045942
JoinOrder,MaxDiffFrequencyHistogram,12c,4,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12c,5,JoinHashLeft,2609129,797089,2609129.000000,0.037117
JoinOrder,MaxDiffFrequencyHistogram,12c,6,TableScan,14835720,243843,14835720.000000,1.902955
JoinOrder,MaxDiffFrequencyHistogram,12c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,12c,8,TableScan,14835720,13607,14835720.000000,6.742807
JoinOrder,MaxDiffFrequencyHistogram,12c,9,TableScan,14835720,39062,14835720.000000,1.086420
JoinOrder,MaxDiffFrequencyHistogram,12c,10,TableScan,14835720,30801,14835720.000000,2.332595
JoinOrder,MaxDiffFrequencyHistogram,13a,0,JoinHashLeft,14835720,312596,14835720.000000,117.546158
JoinOrder,MaxDiffFrequencyHistogram,13a,1,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13a,2,JoinHashLeft,234997,93495,234997.000000,333.898438
JoinOrder,MaxDiffFrequencyHistogram,13a,3,JoinHashLeft,2609129,773084,2609129.000000,2130.932617
JoinOrder,MaxDiffFrequencyHistogram,13a,4,JoinHashLeft,1380035,459925,1380035.000000,7892.617188
JoinOrder,MaxDiffFrequencyHistogram,13a,5,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13a,6,JoinHashLeft,2528312,459925,2528312.000000,7891.943848
JoinOrder,MaxDiffFrequencyHistogram,13a,7,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,0,JoinHashLeft,113,30,113.000000,0.079023
JoinOrder,MaxDiffFrequencyHistogram,13b,1,JoinHashLeft,14835720,967,14835720.000000,0.236095
JoinOrder,MaxDiffFrequencyHistogram,13b,2,JoinHashLeft,1380035,117,1380035.000000,3.243028
JoinOrder,MaxDiffFrequencyHistogram,13b,3,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,4,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,5,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,13b,6,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13b,7,JoinHashLeft,2528312,424780,2528312.000000,94.927109
JoinOrder,MaxDiffFrequencyHistogram,13b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,0,JoinHashLeft,113,20,113.000000,0.129293
JoinOrder,MaxDiffFrequencyHistogram,13c,1,JoinHashLeft,14835720,142,14835720.000000,0.386288
JoinOrder,MaxDiffFrequencyHistogram,13c,2,JoinHashLeft,1380035,27,1380035.000000,5.306069
JoinOrder,MaxDiffFrequencyHistogram,13c,3,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,4,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,5,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,13c,6,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13c,7,JoinHashLeft,2200637,317547,1545287.000000,94.927109
JoinOrder,MaxDiffFrequencyHistogram,13c,8,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,0,JoinHashLeft,14835720,2345470,14835720.000000,2.360955
JoinOrder,MaxDiffFrequencyHistogram,13d,1,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,2,JoinHashLeft,1380035,193992,1380035.000000,32.430309
JoinOrder,MaxDiffFrequencyHistogram,13d,3,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,4,JoinHashLeft,2528312,424780,2528312.000000,94.927109
JoinOrder,MaxDiffFrequencyHistogram,13d,5,TableScan,234997,84843,234997.000000,46.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,6,TableScan,7,1,7.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,13d,7,JoinHashLeft,2609129,1153798,2609129.000000,510.488251
JoinOrder,MaxDiffFrequencyHistogram,13d,8,TableScan,4,1,4.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14a,0,JoinHashLeft,7,6,7.000000,0.000560
JoinOrder,MaxDiffFrequencyHistogram,14a,1,JoinHashLeft,2528312,14568,2528312.000000,0.007187
JoinOrder,MaxDiffFrequencyHistogram,14a,2,JoinHashLeft,134170,99623,134170.000000,0.062427
JoinOrder,MaxDiffFrequencyHistogram,14a,3,JoinHashLeft,4523930,2199635,4523930.000000,0.067133
JoinOrder,MaxDiffFrequencyHistogram,14a,4,JoinHashLeft,1380035,640551,1380035.000000,0.021566
JoinOrder,MaxDiffFrequencyHistogram,14a,5,TableScan,14835720,9863,14835720.000000,1.602244
JoinOrder,MaxDiffFrequencyHistogram,14a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,MaxDiffFrequencyHistogram,14a,8,TableScan,14835720,552777,14835720.000000,6.742807
JoinOrder,MaxDiffFrequencyHistogram,14a,9,TableScan,14835720,4049,14835720.000000,4.846750
JoinOrder,MaxDiffFrequencyHistogram,14a,10,TableScan,14835720,65767,14835720.000000,1.253968
JoinOrder,MaxDiffFrequencyHistogram,14a,11,TableScan,14835720,50792,14835720.000000,4.291479
JoinOrder,MaxDiffFrequencyHistogram,14a,12,TableScan,14835720,12445,14835720.000000,2.315907
JoinOrder,MaxDiffFrequencyHistogram,14a,13,TableScan,14835720,7817,14835720.000000,1.602244
JoinOrder,MaxDiffFrequencyHistogram,14a,14,TableScan,14835720,3164,14835720.000000,4.846750
JoinOrder,MaxDiffFrequencyHistogram,14a,15,TableScan,14835720,0,14835720.000000,1.258776
JoinOrder,MaxDiffFrequencyHistogram,14a,16,TableScan,14835720,0,14835720.000000,2.315907
JoinOrder,MaxDiffFrequencyHistogram,14b,0,JoinHashLeft,7,2,7.000000,0.000030
