benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,GDYHistogram,13b,7,JoinHashLeft,2528312,459925,2528312.000000,12663.831055
JoinOrder,GDYHistogram,13b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,GDYHistogram,13c,0,JoinHashLeft,14835720,410,14835720.000000,618.495728
JoinOrder,GDYHistogram,13c,1,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,13c,2,JoinHashLeft,234997,32,234997.000000,76.227936
JoinOrder,GDYHistogram,13c,3,JoinHashLeft,2609129,95,2609129.000000,615.915527
JoinOrder,GDYHistogram,13c,4,JoinHashLeft,1380035,459925,1380035.000000,12663.833008
JoinOrder,GDYHistogram,13c,5,TableScan,4,1,4.000000,1.000000
JoinOrder,GDYHistogram,13c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,13c,7,JoinHashLeft,2200637,356442,1545287.000000,12663.831055
JoinOrder,GDYHistogram,13c,8,TableScan,7,1,7.000000,1.000000
JoinOrder,GDYHistogram,13d,0,JoinHashLeft,14835720,4158109,14835720.000000,3780.207520
JoinOrder,GDYHistogram,13d,1,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,13d,2,JoinHashLeft,234997,93495,234997.000000,465.900360
JoinOrder,GDYHistogram,13d,3,JoinHashLeft,2609129,773084,2609129.000000,3764.436035
JoinOrder,GDYHistogram,13d,4,JoinHashLeft,1380035,459925,1380035.000000,12663.833008
JoinOrder,GDYHistogram,13d,5,TableScan,4,1,4.000000,1.000000
JoinOrder,GDYHistogram,13d,6,JoinHashLeft,2528312,459925,2528312.000000,12663.831055
JoinOrder,GDYHistogram,13d,7,TableScan,7,1,7.000000,1.000000
JoinOrder,GDYHistogram,13d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14a,0,JoinHashLeft,7,6,7.000000,0.039605
JoinOrder,GDYHistogram,14a,1,JoinHashLeft,2528312,14568,2528312.000000,0.190081
JoinOrder,GDYHistogram,14a,2,JoinHashLeft,4523930,37091,4523930.000000,134.871536
JoinOrder,GDYHistogram,14a,3,JoinHashLeft,1380035,44509,1380035.000000,21.473511
JoinOrder,GDYHistogram,14a,4,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14a,5,JoinHashLeft,14835720,1282600,14835720.000000,822.049438
JoinOrder,GDYHistogram,14a,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,GDYHistogram,14a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14b,0,JoinHashLeft,7,2,7.000000,0.005257
JoinOrder,GDYHistogram,14b,1,JoinHashLeft,113,7,113.000000,1.056036
JoinOrder,GDYHistogram,14b,2,JoinHashLeft,2528312,5257,2528312.000000,0.252276
JoinOrder,GDYHistogram,14b,3,JoinHashLeft,14835720,586785,14835720.000000,1.543890
JoinOrder,GDYHistogram,14b,4,JoinHashLeft,4523930,19528,4523930.000000,33.717884
JoinOrder,GDYHistogram,14b,5,JoinHashLeft,1380035,49489,1380035.000000,100.313316
JoinOrder,GDYHistogram,14b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14b,7,TableScan,134170,0,134170.000000,1.000000
JoinOrder,GDYHistogram,14b,8,TableScan,134170,1,134170.000000,1.000000
JoinOrder,GDYHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.083284
JoinOrder,GDYHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.190081
JoinOrder,GDYHistogram,14c,2,JoinHashLeft,4523930,37091,4523930.000000,134.871536
JoinOrder,GDYHistogram,14c,3,JoinHashLeft,1380035,44509,1380035.000000,21.473511
JoinOrder,GDYHistogram,14c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,14c,5,JoinHashLeft,14835720,1282600,14835720.000000,822.049438
JoinOrder,GDYHistogram,14c,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,GDYHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,35.616611
JoinOrder,GDYHistogram,15a,1,JoinHashLeft,4523930,208,4523930.000000,65.719086
JoinOrder,GDYHistogram,15a,2,JoinHashLeft,234997,33,234997.000000,6.934899
JoinOrder,GDYHistogram,15a,3,JoinHashRight,4,42,4.000000,6.934898
JoinOrder,GDYHistogram,15a,4,JoinHashLeft,361472,111,361472.000000,1732.938721
JoinOrder,GDYHistogram,15a,5,JoinHashLeft,2609129,221,2609129.000000,1386.979492
JoinOrder,GDYHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1024.428589
JoinOrder,GDYHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,102442.835938
JoinOrder,GDYHistogram,15a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,0.614190
JoinOrder,GDYHistogram,15b,1,JoinHashLeft,4523930,37,4523930.000000,0.968174
JoinOrder,GDYHistogram,15b,2,JoinHashRight,4,3,4.000000,0.110261
JoinOrder,GDYHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1732.938721
JoinOrder,GDYHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.102816
JoinOrder,GDYHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1024.428589
JoinOrder,GDYHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,102442.835938
JoinOrder,GDYHistogram,15b,7,TableScan,234997,1,234997.000000,1.020851
JoinOrder,GDYHistogram,15b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,3426.784668
JoinOrder,GDYHistogram,15c,1,JoinHashLeft,4523930,720,4523930.000000,5249.349121
JoinOrder,GDYHistogram,15c,2,JoinHashLeft,234997,172,234997.000000,667.228210
JoinOrder,GDYHistogram,15c,3,JoinHashRight,4,242,4.000000,667.228210
JoinOrder,GDYHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1334.456421
JoinOrder,GDYHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,945.970032
JoinOrder,GDYHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,797.856750
JoinOrder,GDYHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,79785.648438
JoinOrder,GDYHistogram,15c,8,TableScan,113,1,113.000000,1.000000
JoinOrder,GDYHistogram,15d,0,JoinHashRight,134170,2229,134170.000000,55551.468750
JoinOrder,GDYHistogram,15d,1,JoinHashLeft,4523930,2229,4523930.000000,55551.812500
JoinOrder,GDYHistogram,15d,2,JoinHashLeft,234997,836,234997.000000,9109.250977
