benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EquiWidthHistogram,12b,3,JoinHashLeft,1380035,10,1380035.000000,8142.566406
JoinOrder,EquiWidthHistogram,12b,4,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiWidthHistogram,12b,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiWidthHistogram,12b,6,JoinHashLeft,14835720,581,14835720.000000,65863.156250
JoinOrder,EquiWidthHistogram,12b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,12b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,12c,0,JoinHashLeft,234997,8449,234997.000000,1.066383
JoinOrder,EquiWidthHistogram,12c,1,JoinHashLeft,2609129,42471,2609129.000000,4.450511
JoinOrder,EquiWidthHistogram,12c,2,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiWidthHistogram,12c,3,JoinHashLeft,2528312,20844,2528312.000000,4.338822
JoinOrder,EquiWidthHistogram,12c,4,JoinHashLeft,1380035,459925,1380035.000000,8142.566406
JoinOrder,EquiWidthHistogram,12c,5,JoinHashLeft,14835720,2047931,14835720.000000,9203.381836
JoinOrder,EquiWidthHistogram,12c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,12c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13a,0,JoinHashLeft,14835720,312596,14835720.000000,232.388229
JoinOrder,EquiWidthHistogram,13a,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13a,2,JoinHashLeft,234997,93495,234997.000000,676.970032
JoinOrder,EquiWidthHistogram,13a,3,JoinHashLeft,2609129,773084,2609129.000000,2801.802490
JoinOrder,EquiWidthHistogram,13a,4,JoinHashLeft,1380035,459925,1380035.000000,8142.566406
JoinOrder,EquiWidthHistogram,13a,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiWidthHistogram,13a,6,JoinHashLeft,2528312,459925,2528312.000000,8142.567383
JoinOrder,EquiWidthHistogram,13a,7,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiWidthHistogram,13a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13b,0,JoinHashLeft,14835720,1461,14835720.000000,558.675659
JoinOrder,EquiWidthHistogram,13b,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiWidthHistogram,13b,2,JoinHashLeft,234997,110,234997.000000,67.696991
JoinOrder,EquiWidthHistogram,13b,3,JoinHashLeft,2609129,313,2609129.000000,280.180298
