HISTOGRAM_NAME,COLUMN_DATA_TYPE,COLUMN_ID,TOTAL_COUNT,BIN_COUNT,BUILD_TIME,THREAD_COUNT
MaxDiffAreaHistogram,string,1,102000,51,0.170618,1
MaxDiffAreaHistogram,float,28,1.29909e+06,100,0.146941,1
MaxDiffAreaHistogram,int,18,1.29909e+06,100,0.0106774,1
MaxDiffAreaHistogram,float,24,1.29907e+06,100,0.177668,1
MaxDiffAreaHistogram,int,14,1.29909e+06,20,0.0117274,1
MaxDiffAreaHistogram,int,8,1.29908e+06,100,0.0371992,1
MaxDiffAreaHistogram,float,30,1.29911e+06,100,0.196136,1
MaxDiffAreaHistogram,float,31,1.29942e+06,100,0.200407,1
MaxDiffAreaHistogram,float,29,1.29908e+06,100,0.222446,1
MaxDiffAreaHistogram,int,4,1.29912e+06,100,0.0338847,1
MaxDiffAreaHistogram,float,20,1.2991e+06,100,0.0452234,1
MaxDiffAreaHistogram,float,21,1.2991e+06,100,0.0399399,1
MaxDiffAreaHistogram,float,33,1.29942e+06,100,0.249218,1
MaxDiffAreaHistogram,int,10,1.29907e+06,100,0.0101646,1
MaxDiffAreaHistogram,float,19,1.29909e+06,100,0.0354421,1
MaxDiffAreaHistogram,int,0,1.29908e+06,100,0.00955078,1
MaxDiffAreaHistogram,float,25,1.2991e+06,100,0.271196,1
MaxDiffAreaHistogram,float,32,1.29942e+06,100,0.272087,1
MaxDiffAreaHistogram,int,11,1.2991e+06,100,0.0280663,1
MaxDiffAreaHistogram,int,15,1.29907e+06,10,0.00877399,1
MaxDiffAreaHistogram,int,1,1.29909e+06,100,0.0190455,1
MaxDiffAreaHistogram,int,9,1.29908e+06,100,0.0402363,1
MaxDiffAreaHistogram,int,5,1.29911e+06,100,0.0443099,1
MaxDiffAreaHistogram,int,9,3.11127e+06,100,1.17242,1
MaxDiffAreaHistogram,float,23,1.2991e+06,100,0.152519,1
MaxDiffAreaHistogram,float,22,1.29906e+06,100,0.137848,1
MaxDiffAreaHistogram,int,13,1.2991e+06,42,0.00942227,1
MaxDiffAreaHistogram,int,12,1.2991e+06,100,0.00943353,1
MaxDiffAreaHistogram,int,2,1.2991e+06,100,0.00877319,1
MaxDiffAreaHistogram,int,3,1.29942e+06,100,0.0479076,1
MaxDiffAreaHistogram,string,1,500000,100,1.1922,1
MaxDiffAreaHistogram,int,0,1.26545e+06,100,0.54857,1
MaxDiffAreaHistogram,string,25,101,5,0.00217448,1
MaxDiffAreaHistogram,float,28,101,5,0.0044787,1
MaxDiffAreaHistogram,string,19,101,5,0.00490941,1
MaxDiffAreaHistogram,string,20,102,5,0.00540728,1
MaxDiffAreaHistogram,string,15,101,1,0.0032049,1
MaxDiffAreaHistogram,float,27,101,2,0.00445389,1
MaxDiffAreaHistogram,string,21,102,5,0.00557749,1
MaxDiffAreaHistogram,string,23,101,3,0.00494008,1
MaxDiffAreaHistogram,string,24,102,3,0.00526291,1
MaxDiffAreaHistogram,string,26,102,1,0.00533409,1
MaxDiffAreaHistogram,string,22,101,5,0.00571127,1
MaxDiffAreaHistogram,int,10,102,5,0.000807354,1
MaxDiffAreaHistogram,int,14,102,1,0.000512226,1
MaxDiffAreaHistogram,string,18,102,5,0.00139334,1
MaxDiffAreaHistogram,string,5,102,5,0.00093309,1
MaxDiffAreaHistogram,string,9,101,5,0.00144063,1
MaxDiffAreaHistogram,string,11,101,1,0.000826935,1
MaxDiffAreaHistogram,string,17,102,1,0.000981648,1
MaxDiffAreaHistogram,string,13,101,5,0.000854886,1
MaxDiffAreaHistogram,int,16,101,1,0.000762704,1
MaxDiffAreaHistogram,int,4,30,5,0.000334655,1
MaxDiffAreaHistogram,string,8,102,3,0.000472424,1
