benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
TPC-DS,GDYHistogram,26,5,TableScan,1920800,274400,1920800.000000,274400.000000
TPC-DS,GDYHistogram,28,0,TableScan,28800991,1374815,28800992.000000,1374815.000000
TPC-DS,GDYHistogram,28,1,TableScan,28800991,1373693,28800992.000000,1373693.000000
TPC-DS,GDYHistogram,28,2,TableScan,28800991,1374966,28800992.000000,1374966.000000
TPC-DS,GDYHistogram,28,3,TableScan,28800991,1374768,28800992.000000,1374768.000000
TPC-DS,GDYHistogram,28,4,TableScan,28800991,1375524,28800992.000000,1375524.000000
TPC-DS,GDYHistogram,28,5,TableScan,28800991,1372592,28800992.000000,1253908.375000
TPC-DS,GDYHistogram,29,0,JoinHashRight,102,3,102.000000,554.725098
TPC-DS,GDYHistogram,29,1,JoinHashLeft,102000,3,102000.000000,554.725159
TPC-DS,GDYHistogram,29,2,JoinHashLeft,28800991,590830,28800992.000000,10370.156250
TPC-DS,GDYHistogram,29,3,JoinHashLeft,2875432,182689,2875432.000000,4250.982910
TPC-DS,GDYHistogram,29,4,TableScan,65535,365,65535.000000,334.996704
TPC-DS,GDYHistogram,29,5,JoinHashLeft,14401261,3776379,14401261.000000,122603.429688
TPC-DS,GDYHistogram,29,6,TableScan,73049,365,73049.000000,365.200012
TPC-DS,GDYHistogram,29,7,TableScan,73049,366,73049.000000,365.399994
TPC-DS,GDYHistogram,29,8,TableScan,73049,365,73049.000000,365.399994
TPC-DS,GDYHistogram,31,0,JoinHashRight,250000,819477,250000.000000,30054.861328
TPC-DS,GDYHistogram,31,1,JoinHashRight,250000,1431454,250000.000000,30386.794922
TPC-DS,GDYHistogram,31,2,JoinHashRight,250000,772166,250000.000000,30056.519531
TPC-DS,GDYHistogram,31,3,JoinHashLeft,250000,30140,250000.000000,8322.349609
TPC-DS,GDYHistogram,31,4,JoinHashLeft,28800991,839034,28800992.000000,31471.628906
TPC-DS,GDYHistogram,31,5,TableScan,65535,366,65535.000000,335.180084
TPC-DS,GDYHistogram,31,6,JoinHashLeft,250000,16757,250000.000000,8231.887695
TPC-DS,GDYHistogram,31,7,JoinHashLeft,250000,17668,250000.000000,8231.437500
TPC-DS,GDYHistogram,31,8,JoinHashLeft,7197566,384845,7197566.000000,8324.366211
TPC-DS,GDYHistogram,31,9,JoinHashLeft,28800991,1465918,28800992.000000,31819.214844
TPC-DS,GDYHistogram,31,10,JoinHashLeft,28800991,790723,28800992.000000,31473.365234
TPC-DS,GDYHistogram,31,11,JoinHashLeft,7197566,208405,7197566.000000,8233.880859
TPC-DS,GDYHistogram,31,12,JoinHashLeft,7197566,218552,7197566.000000,8233.431641
TPC-DS,GDYHistogram,32,0,JoinHashLeft,14401261,412149,14401261.000000,0.250248
TPC-DS,GDYHistogram,32,1,JoinHashLeft,102000,50979,102000.000000,0.250248
TPC-DS,GDYHistogram,32,2,TableScan,65535,91,65535.000000,0.001275
TPC-DS,GDYHistogram,34,0,JoinHashLeft,500000,1200,500000.000000,221.744873
TPC-DS,GDYHistogram,34,1,TableScan,102,31,102.000000,31.000002
TPC-DS,GDYHistogram,34,2,JoinHashLeft,28800991,3793832,28800992.000000,4525.353516
TPC-DS,GDYHistogram,34,3,TableScan,7200,4800,7200.000000,4800.000000
TPC-DS,GDYHistogram,34,4,TableScan,73049,365,73049.000000,365.200012
TPC-DS,GDYHistogram,34,5,TableScan,73049,366,73049.000000,365.399994
TPC-DS,GDYHistogram,34,6,TableScan,73049,365,73049.000000,365.399994
TPC-DS,GDYHistogram,35,0,JoinHashLeft,28800991,3099118,28800992.000000,94764.132812
TPC-DS,GDYHistogram,35,1,JoinHashRight,250000,482697,250000.000000,482696.937500
TPC-DS,GDYHistogram,35,2,JoinHashRight,500000,482697,500000.000000,482697.000000
TPC-DS,GDYHistogram,35,3,JoinHashLeft,7197566,804611,7197566.000000,24791.687500
TPC-DS,GDYHistogram,35,4,JoinHashLeft,14401261,1592130,14401261.000000,49369.714844
TPC-DS,GDYHistogram,35,5,TableScan,65535,365,65535.000000,335.180084
TPC-DS,GDYHistogram,35,6,JoinHashLeft,1920800,426807,1920800.000000,426807.000000
TPC-DS,GDYHistogram,35,7,JoinHashRight,500000,426807,500000.000000,426807.000000
TPC-DS,GDYHistogram,37,0,JoinHashLeft,14401261,536,14401261.000000,391.139160
TPC-DS,GDYHistogram,37,1,TableScan,102000,134,102000.000000,116.007462
TPC-DS,GDYHistogram,37,2,JoinHashLeft,133110000,4590000,133110000.000000,7.278869
TPC-DS,GDYHistogram,37,3,TableScan,65535,61,65535.000000,0.000850
TPC-DS,GDYHistogram,39a,0,JoinHashRight,10,2040000,10.000000,243700.015625
TPC-DS,GDYHistogram,39a,1,JoinHashRight,10,2040000,10.000000,222042.187500
TPC-DS,GDYHistogram,39a,2,JoinHashRight,102000,2040000,102000.000000,243700.046875
TPC-DS,GDYHistogram,39a,3,JoinHashRight,102000,2040000,102000.000000,222042.187500
TPC-DS,GDYHistogram,39a,4,JoinHashLeft,133110000,2040000,133110000.000000,243700.046875
TPC-DS,GDYHistogram,39a,5,JoinHashLeft,133110000,2040000,133110000.000000,222042.187500
TPC-DS,GDYHistogram,39a,6,TableScan,65535,365,65535.000000,335.180084
TPC-DS,GDYHistogram,39b,0,JoinHashRight,10,2040000,10.000000,222042.187500
TPC-DS,GDYHistogram,39b,1,JoinHashRight,10,2040000,10.000000,243700.015625
TPC-DS,GDYHistogram,39b,2,JoinHashRight,102000,2040000,102000.000000,222042.187500
TPC-DS,GDYHistogram,39b,3,JoinHashRight,102000,2040000,102000.000000,243700.046875
TPC-DS,GDYHistogram,39b,4,JoinHashLeft,133110000,2040000,133110000.000000,222042.187500
TPC-DS,GDYHistogram,39b,5,JoinHashLeft,133110000,2040000,133110000.000000,243700.046875
TPC-DS,GDYHistogram,39b,6,TableScan,65535,365,65535.000000,335.180084
TPC-DS,GDYHistogram,41,0,TableScan,102000,1328,102000.000000,1327.236084
TPC-DS,GDYHistogram,42,0,TableScan,102000,1847,102000.000000,1847.000000
TPC-DS,GDYHistogram,42,1,TableScan,65535,366,65535.000000,335.180084
TPC-DS,GDYHistogram,42,2,JoinHashLeft,28800991,881977,28800992.000000,10375.834961
TPC-DS,GDYHistogram,43,0,TableScan,102,30,102.000000,102.000000
TPC-DS,GDYHistogram,43,1,JoinHashLeft,28800991,5519143,28800992.000000,126324.054688
TPC-DS,GDYHistogram,43,2,TableScan,65535,366,65535.000000,335.180084
TPC-DS,GDYHistogram,45,0,JoinHashRight,250000,17238,250000.000000,8231.880859
TPC-DS,GDYHistogram,45,1,JoinHashLeft,102000,50202,102000.000000,8233.879883
TPC-DS,GDYHistogram,45,2,TableScan,102000,10,102000.000000,10.000000
TPC-DS,GDYHistogram,45,3,JoinHashLeft,7197566,211088,7197566.000000,8233.880859
TPC-DS,GDYHistogram,45,4,JoinHashLeft,500000,17238,500000.000000,8231.879883
TPC-DS,GDYHistogram,45,5,TableScan,65535,365,65535.000000,335.180084
TPC-DS,GDYHistogram,48,0,JoinHashLeft,1920800,120388,1920800.000000,174.606400
TPC-DS,GDYHistogram,48,1,TableScan,250000,242351,250000.000000,242351.000000
TPC-DS,GDYHistogram,48,2,JoinHashRight,102,5389310,102.000000,120639.046875
TPC-DS,GDYHistogram,48,3,JoinHashLeft,28800991,5519143,28800992.000000,126324.054688
TPC-DS,GDYHistogram,48,4,TableScan,65535,366,65535.000000,335.180084
TPC-DS,GDYHistogram,50,0,JoinHashRight,102,20932,102.000000,11270.015625
TPC-DS,GDYHistogram,50,1,JoinHashLeft,73049,206,73049.000000,1822.999268
TPC-DS,GDYHistogram,50,2,JoinHashLeft,28800991,334371,28800992.000000,12969.574219
TPC-DS,GDYHistogram,50,3,JoinHashLeft,2875432,29250,2875432.000000,1080.759277
TPC-DS,GDYHistogram,50,4,TableScan,65535,365,65535.000000,335.180084
